"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"W" "11-04-1941" "39" "Camp Shelby (MS)" "0" "Toledo, OH" "" 11 4 1941 "Toledo (OH)"
"L" "11-08-1941" "2" "Butler (IN)" "18" "Toledo, OH" "" 11 8 1941 "Toledo (OH)"
"W" "11-15-1941" "27" "Baldwin-Wallace (OH)" "7" "Toledo, OH" "" 11 15 1941 "Toledo (OH)"
"W" "11-22-1941" "14" "Bradley (IL)" "6" "Peoria, IL" "" 11 22 1941 "Toledo (OH)"
"W" "11-27-1941" "22" "Jefferson Barracks (MO)" "21" "Lemay, MO" "" 11 27 1941 "Toledo (OH)"
"W" "09-26-1942" "26" "Kent St. (OH)" "14" "Toledo, OH" "" 9 26 1942 "Toledo (OH)"
"W" "10-03-1942" "26" "Illinois Wesleyan" "0" "Toledo, OH" "" 10 3 1942 "Toledo (OH)"
"L" "10-10-1942" "0" "Western Michigan" "13" "Toledo, OH" "" 10 10 1942 "Toledo (OH)"
"T" "10-16-1942" "6" "John Carroll (OH)" "6" "Cleveland, OH" "" 10 16 1942 "Toledo (OH)"
"W" "10-24-1942" "7" "Marshall (WV)" "0" "Toledo, OH" "" 10 24 1942 "Toledo (OH)"
"L" "10-31-1942" "0" "Manhatten Beach Coast Guard (NY)" "26" "Toledo, OH" "" 10 31 1942 "Toledo (OH)"
"L" "11-07-1942" "0" "Butler (IN)" "12" "Indianapolis, IN" "" 11 7 1942 "Toledo (OH)"
"L" "11-14-1942" "12" "Youngstown St. (OH)" "30" "Youngstown, OH" "" 11 14 1942 "Toledo (OH)"
"W" "11-21-1942" "14" "Bradley (IL)" "13" "Toledo, OH" "" 11 21 1942 "Toledo (OH)"
"T" "09-28-1946" "14" "Western Reserve (OH)" "14" "Toledo, OH" "" 9 28 1946 "Toledo (OH)"
"W" "10-05-1946" "42" "Case Institute of Technology (OH)" "14" "Toledo, OH" "" 10 5 1946 "Toledo (OH)"
"T" "10-12-1946" "14" "Marshall (WV)" "14" "Huntington, WV" "" 10 12 1946 "Toledo (OH)"
"L" "10-19-1946" "13" "Dayton (OH)" "20" "Toledo, OH" "" 10 19 1946 "Toledo (OH)"
"W" "10-26-1946" "33" "Akron (OH)" "13" "Akron, OH" "" 10 26 1946 "Toledo (OH)"
"W" "11-02-1946" "28" "John Carroll (OH)" "19" "Toledo, OH" "" 11 2 1946 "Toledo (OH)"
"W" "11-11-1946" "14" "Wayne St. (MI)" "6" "Toledo, OH" "" 11 11 1946 "Toledo (OH)"
"W" "11-16-1946" "14" "Baldwin-Wallace (OH)" "7" "Berea, OH" "" 11 16 1946 "Toledo (OH)"
"L" "11-23-1946" "7" "Wichita St. (KS)" "13" "Wichita, KS" "" 11 23 1946 "Toledo (OH)"
"W" "12-07-1946" "21" "Bates (ME)" "12" "Toledo, OH" "Glass Bowl" 12 7 1946 "Toledo (OH)"
"W" "09-20-1947" "40" "Great Lakes NTS (IL)" "0" "Toledo, OH" "" 9 20 1947 "Toledo (OH)"
"W" "09-27-1947" "41" "Case Institute of Technology (OH)" "0" "Toledo, OH" "" 9 27 1947 "Toledo (OH)"
"L" "10-04-1947" "14" "John Carroll (OH)" "35" "Toledo, OH" "" 10 4 1947 "Toledo (OH)"
"W" "10-11-1947" "21" "Youngstown St. (OH)" "7" "Toledo, OH" "" 10 11 1947 "Toledo (OH)"
"W" "10-18-1947" "14" "Dayton (OH)" "13" "Dayton, OH" "" 10 18 1947 "Toledo (OH)"
"W" "10-25-1947" "38" "Akron (OH)" "7" "Toledo, OH" "" 10 25 1947 "Toledo (OH)"
