"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"W" "09-23-1905" "5" "Indiana Alumni" "0" "Bloomington, IN" "" 9 23 1905 "Indiana"
"W" "09-30-1905" "31" "Butler (IN)" "0" "Bloomington, IN" "" 9 30 1905 "Indiana"
"W" "10-07-1905" "29" "Kentucky" "0" "Bloomington, IN" "" 10 7 1905 "Indiana"
"L" "10-14-1905" "5" "Chicago (IL)" "16" "Chicago, IL" "" 10 14 1905 "Indiana"
"W" "10-21-1905" "39" "Washington (MO)" "0" "Bloomington, IN" "" 10 21 1905 "Indiana"
"T" "10-28-1905" "11" "Purdue (IN)" "11" "Bloomington, IN" "" 10 28 1905 "Indiana"
"W" "11-04-1905" "47" "Cincinnati (OH)" "6" "Bloomington, IN" "" 11 4 1905 "Indiana"
"W" "11-11-1905" "22" "Notre Dame (IN)" "5" "Bloomington, IN" "" 11 11 1905 "Indiana"
"W" "11-18-1905" "40" "Wabash (IN)" "0" "Bloomington, IN" "" 11 18 1905 "Indiana"
"W" "11-30-1905" "11" "Ohio St." "0" "Columbus, OH" "" 11 30 1905 "Indiana"
"W" "10-06-1906" "12" "Wabash (IN)" "5" "Crawfordsville, IN" "" 10 6 1906 "Indiana"
"W" "10-13-1906" "16" "Indiana Alumni" "0" "Bloomington, IN" "" 10 13 1906 "Indiana"
"L" "10-27-1906" "8" "Chicago (IL)" "33" "Chicago, IL" "" 10 27 1906 "Indiana"
"W" "11-05-1906" "55" "DePauw (IN)" "0" "Bloomington, IN" "" 11 5 1906 "Indiana"
"W" "11-10-1906" "12" "Notre Dame (IN)" "0" "Indianapolis, IN" "" 11 10 1906 "Indiana"
"L" "11-24-1906" "6" "Minnesota" "8" "Minneapolis, MN" "" 11 24 1906 "Indiana"
"W" "10-05-1907" "25" "DePauw (IN)" "9" "Bloomington, IN" "" 10 5 1907 "Indiana"
"L" "10-12-1907" "6" "Chicago (IL)" "27" "Chicago, IL" "" 10 12 1907 "Indiana"
"W" "10-19-1907" "40" "Indiana Alumni" "0" "Bloomington, IN" "" 10 19 1907 "Indiana"
"T" "11-02-1907" "0" "Notre Dame (IN)" "0" "South Bend, IN" "" 11 2 1907 "Indiana"
"L" "11-09-1907" "8" "Wisconsin" "11" "Madison, WI" "" 11 9 1907 "Indiana"
"L" "11-22-1907" "6" "Illinois" "10" "Bloomington, IN" "" 11 22 1907 "Indiana"
"W" "09-26-1908" "11" "Indiana Alumni" "0" "Bloomington, IN" "" 9 26 1908 "Indiana"
"W" "10-03-1908" "16" "DePauw (IN)" "0" "Bloomington, IN" "" 10 3 1908 "Indiana"
"L" "10-10-1908" "6" "Chicago (IL)" "29" "Chicago, IL" "" 10 10 1908 "Indiana"
"L" "10-17-1908" "0" "Wisconsin" "16" "Bloomington, IN" "" 10 17 1908 "Indiana"
"L" "10-31-1908" "0" "Illinois" "10" "Champaign, IL" "" 10 31 1908 "Indiana"
"L" "11-07-1908" "0" "Notre Dame (IN)" "11" "Indianapolis, IN" "" 11 7 1908 "Indiana"
"W" "11-21-1908" "10" "Purdue (IN)" "4" "West Lafayette, IN" "" 11 21 1908 "Indiana"
"W" "10-02-1909" "28" "DePauw (IN)" "5" "Bloomington, IN" "" 10 2 1909 "Indiana"
"L" "10-09-1909" "0" "Chicago (IL)" "28" "Chicago, IL" "" 10 9 1909 "Indiana"
"W" "10-16-1909" "27" "Lake Forest (IL)" "5" "Bloomington, IN" "" 10 16 1909 "Indiana"
"L" "10-23-1909" "3" "Wisconsin" "6" "Madison, WI" "Randall Field" 10 23 1909 "Indiana"
"W" "10-30-1909" "30" "Saint Louis (MO)" "0" "Saint Louis, MO" "" 10 30 1909 "Indiana"
