"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"W" "10-25-1906" "6" "Detroit (MI)" "0" "Ypsilanti, MI" "" 10 25 1906 "Eastern Michigan"
"W" "11-03-1906" "6" "Adrian (MI)" "0" "Adrian, MI" "" 11 3 1906 "Eastern Michigan"
"W" "11-10-1906" "16" "Michigan School for the Deaf" "0" "Ypsilanti, MI" "" 11 10 1906 "Eastern Michigan"
"W" "11-17-1906" "14" "Western Michigan" "5" "Kalamazoo, MI" "" 11 17 1906 "Eastern Michigan"
"W" "11-27-1906" "10" "Hillsdale (MI)" "6" "Ypsilanti, MI" "" 11 27 1906 "Eastern Michigan"
"W" "10-12-1907" "22" "Adrian (MI)" "0" "Ypsilanti, MI" "" 10 12 1907 "Eastern Michigan"
"W" "10-26-1907" "7" "Detroit (MI)" "0" "Ypsilanti, MI" "" 10 26 1907 "Eastern Michigan"
"L" "11-09-1907" "0" "Western Michigan" "6" "Kalamazoo, MI" "" 11 9 1907 "Eastern Michigan"
"W" "11-16-1907" "39" "Central Michigan" "0" "Ypsilanti, MI" "" 11 16 1907 "Eastern Michigan"
"L" "11-23-1907" "4" "Hillsdale (MI)" "7" "Hillsdale, MI" "" 11 23 1907 "Eastern Michigan"
"W" "10-10-1908" "5" "Michigan School for the Deaf" "0" "Ypsilanti, MI" "" 10 10 1908 "Eastern Michigan"
"L" "10-23-1908" "0" "Alma (MI)" "5" "Ypsilanti, MI" "" 10 23 1908 "Eastern Michigan"
"L" "10-31-1908" "0" "Adrian (MI)" "4" "Adrian, MI" "" 10 31 1908 "Eastern Michigan"
"L" "11-07-1908" "0" "Central Michigan" "11" "Mount Pleasant, MI" "" 11 7 1908 "Eastern Michigan"
"L" "11-21-1908" "10" "Hillsdale (MI)" "20" "Ypsilanti, MI" "" 11 21 1908 "Eastern Michigan"
"L" "10-16-1909" "0" "Alma (MI)" "5" "Alma, MI" "" 10 16 1909 "Eastern Michigan"
"L" "10-23-1909" "0" "Cleary Business College (MI)" "19" "Ypsilanti, MI" "" 10 23 1909 "Eastern Michigan"
"L" "10-30-1909" "2" "Adrian (MI)" "6" "Ypsilanti, MI" "" 10 30 1909 "Eastern Michigan"
"W" "11-05-1909" "17" "Central Michigan" "0" "Ypsilanti, MI" "" 11 5 1909 "Eastern Michigan"
"L" "11-13-1909" "8" "Detroit (MI)" "9" "Detroit, MI" "" 11 13 1909 "Eastern Michigan"
"W" "11-20-1909" "17" "Hillsdale (MI)" "6" "Hillsdale, MI" "" 11 20 1909 "Eastern Michigan"
