"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"W" "10-25-1890" "6" "Orange AC (NJ)" "4" "Orange, NJ" "" 10 25 1890 "Rutgers (NJ)"
"W" "11-01-1890" "68" "Crescent AC Reserves (NY)" "0" "New Brunswick, NJ" "" 11 1 1890 "Rutgers (NJ)"
"L" "11-03-1890" "0" "Yale (CT)" "70" "New Haven, CT" "" 11 3 1890 "Rutgers (NJ)"
"L" "11-08-1890" "2" "Lehigh (PA)" "4" "New Brunswick, NJ" "" 11 8 1890 "Rutgers (NJ)"
"W" "11-14-1890" "62" "New York (NY)" "0" "New Brunswick, NJ" "" 11 14 1890 "Rutgers (NJ)"
"T" "11-15-1890" "6" "Columbia (NY)" "6" "New York, NY" "" 11 15 1890 "Rutgers (NJ)"
"W" "11-22-1890" "32" "Manhattan AC (NY)" "0" "New Brunswick, NJ" "" 11 22 1890 "Rutgers (NJ)"
"L" "12-13-1890" "12" "Pennsylvania" "20" "New York, NY" "" 12 13 1890 "Rutgers (NJ)"
"L" "09-28-1891" "0" "Lehigh (PA)" "22" "Bethlehem, PA" "" 9 28 1891 "Rutgers (NJ)"
"L" "10-03-1891" "0" "Princeton (NJ)" "12" "Princeton, NJ" "" 10 3 1891 "Rutgers (NJ)"
"W" "10-08-1891" "24" "Schuylkill Navy AC (PA)" "0" "Philadelphia, PA" "" 10 8 1891 "Rutgers (NJ)"
"L" "10-12-1891" "6" "Orange AC (NJ)" "10" "Orange, NJ" "" 10 12 1891 "Rutgers (NJ)"
"L" "10-21-1891" "6" "Pennsylvania" "32" "Philadelphia, PA" "" 10 21 1891 "Rutgers (NJ)"
"W" "10-24-1891" "12" "Stevens Tech (NJ)" "10" "New Brunswick, NJ" "" 10 24 1891 "Rutgers (NJ)"
"W" "10-28-1891" "44" "Columbia (NY)" "0" "New Brunswick, NJ" "" 10 28 1891 "Rutgers (NJ)"
"L" "10-31-1891" "12" "Navy (MD)" "21" "Annapolis, MD" "" 10 31 1891 "Rutgers (NJ)"
"W" "11-02-1891" "4" "Columbia AC (DC)" "0" "Washington, DC" "" 11 2 1891 "Rutgers (NJ)"
"L" "11-03-1891" "12" "New York AC (NY)" "20" "New York, NY" "" 11 3 1891 "Rutgers (NJ)"
"W" "11-07-1891" "70" "New York (NY)" "4" "New Brunswick, NJ" "" 11 7 1891 "Rutgers (NJ)"
"W" "11-14-1891" "27" "Army (NY)" "6" "West Point, NY" "" 11 14 1891 "Rutgers (NJ)"
"W" "11-18-1891" "14" "New York Law School (NY)" "0" "New Brunswick, NJ" "" 11 18 1891 "Rutgers (NJ)"
"W" "11-24-1891" "34" "Manhattan AC (NY)" "0" "New Brunswick, NJ" "" 11 24 1891 "Rutgers (NJ)"
"L" "10-01-1892" "0" "Princeton (NJ)" "30" "Princeton, NJ" "" 10 1 1892 "Rutgers (NJ)"
"L" "10-08-1892" "10" "Orange AC (NJ)" "22" "Orange, NJ" "" 10 8 1892 "Rutgers (NJ)"
"W" "10-15-1892" "16" "Lafayette (PA)" "8" "Easton, PA" "" 10 15 1892 "Rutgers (NJ)"
"W" "10-22-1892" "18" "New York AC (NY)" "0" "New York, NY" "Polo Grounds" 10 22 1892 "Rutgers (NJ)"
"W" "10-26-1892" "30" "Manhattan AC (NY)" "0" "New York, NY" "" 10 26 1892 "Rutgers (NJ)"
"L" "10-29-1892" "10" "Lafayette (PA)" "24" "New Brunswick, NJ" "" 10 29 1892 "Rutgers (NJ)"
"L" "11-02-1892" "6" "Stevens Tech (NJ)" "22" "Hoboken, NJ" "" 11 2 1892 "Rutgers (NJ)"
"L" "11-05-1892" "12" "Navy (MD)" "48" "Annapolis, MD" "" 11 5 1892 "Rutgers (NJ)"
"T" "11-07-1892" "6" "Columbia AC (DC)" "6" "Washington, DC" "" 11 7 1892 "Rutgers (NJ)"
"L" "10-14-1893" "0" "New York AC (NY)" "14" "New York, NY" "" 10 14 1893 "Rutgers (NJ)"
"L" "10-21-1893" "8" "Stevens Tech (NJ)" "39" "New Brunswick, NJ" "" 10 21 1893 "Rutgers (NJ)"
"L" "10-28-1893" "0" "Orange AC (NJ)" "34" "Orange, NJ" "" 10 28 1893 "Rutgers (NJ)"
"L" "11-04-1893" "0" "Lafayette (PA)" "1" "Easton, PA" "Rutgers Forfeits" 11 4 1893 "Rutgers (NJ)"
"L" "09-29-1894" "0" "Lehigh (PA)" "24" "Bethlehem, PA" "" 9 29 1894 "Rutgers (NJ)"
"W" "10-06-1894" "12" "Lafayette (PA)" "10" "New Brunswick, NJ" "" 10 6 1894 "Rutgers (NJ)"
"L" "10-10-1894" "0" "Princeton (NJ)" "48" "Princeton, NJ" "" 10 10 1894 "Rutgers (NJ)"
"W" "10-17-1894" "20" "Stevens Tech (NJ)" "0" "Hoboken, NJ" "" 10 17 1894 "Rutgers (NJ)"
"W" "10-20-1894" "8" "New Jersey AC" "6" "Bayonne, NJ" "" 10 20 1894 "Rutgers (NJ)"
"L" "10-27-1894" "4" "Crescent AC (NY)" "20" "New York, NY" "" 10 27 1894 "Rutgers (NJ)"
"W" "11-01-1894" "5" "North Carolina" "0" "New Brunswick, NJ" "" 11 1 1894 "Rutgers (NJ)"
"L" "11-03-1894" "4" "Virginia" "20" "Charlottesville, VA" "" 11 3 1894 "Rutgers (NJ)"
"L" "11-05-1894" "0" "Columbia AC (DC)" "20" "Washington, DC" "" 11 5 1894 "Rutgers (NJ)"
"L" "11-06-1894" "4" "Franklin & Marshall (PA)" "68" "Lancaster, PA" "" 11 6 1894 "Rutgers (NJ)"
"L" "09-28-1895" "0" "Lehigh (PA)" "25" "New Brunswick, NJ" "" 9 28 1895 "Rutgers (NJ)"
"L" "10-05-1895" "0" "Princeton (NJ)" "22" "Princeton, NJ" "" 10 5 1895 "Rutgers (NJ)"
"W" "10-19-1895" "38" "Roseville AC (NJ)" "4" "New Brunswick, NJ" "" 10 19 1895 "Rutgers (NJ)"
"W" "10-23-1895" "26" "Swarthmore (PA)" "12" "New Brunswick, NJ" "" 10 23 1895 "Rutgers (NJ)"
"W" "10-26-1895" "16" "New York (NY)" "0" "New Brunswick, NJ" "" 10 26 1895 "Rutgers (NJ)"
"L" "10-30-1895" "0" "Lafayette (PA)" "52" "Easton, PA" "" 10 30 1895 "Rutgers (NJ)"
"L" "11-06-1895" "6" "Elizabeth AC (NJ)" "16" "Elizabeth, NJ" "" 11 6 1895 "Rutgers (NJ)"
"L" "10-03-1896" "0" "Princeton (NJ)" "44" "Princeton, NJ" "" 10 3 1896 "Rutgers (NJ)"
"W" "10-07-1896" "20" "Ursinus (PA)" "0" "New Brunswick, NJ" "" 10 7 1896 "Rutgers (NJ)"
"L" "10-10-1896" "0" "Elizabeth AC (NJ)" "28" "Elizabeth, NJ" "" 10 10 1896 "Rutgers (NJ)"
"L" "10-14-1896" "0" "Lehigh (PA)" "44" "Bethlehem, PA" "" 10 14 1896 "Rutgers (NJ)"
"W" "10-17-1896" "6" "Haverford (PA)" "2" "New Brunswick, NJ" "" 10 17 1896 "Rutgers (NJ)"
"W" "10-21-1896" "10" "Stevens Tech (NJ)" "0" "New Brunswick, NJ" "" 10 21 1896 "Rutgers (NJ)"
"W" "10-24-1896" "16" "Swarthmore (PA)" "10" "Swarthmore, PA" "" 10 24 1896 "Rutgers (NJ)"
"L" "10-31-1896" "6" "Navy (MD)" "40" "Annapolis, MD" "" 10 31 1896 "Rutgers (NJ)"
"L" "11-03-1896" "0" "Irving Football Club (NY)" "26" "New York, NY" "" 11 3 1896 "Rutgers (NJ)"
"L" "11-07-1896" "0" "Union (NY)" "10" "Albany, NY" "" 11 7 1896 "Rutgers (NJ)"
"W" "11-11-1896" "12" "Stevens Tech (NJ)" "0" "Hoboken, NJ" "" 11 11 1896 "Rutgers (NJ)"
"W" "11-14-1896" "4" "Newark AC (NJ)" "0" "New Brunswick, NJ" "" 11 14 1896 "Rutgers (NJ)"
"W" "10-02-1897" "12" "Newark FC (NJ)" "6" "New Brunswick, NJ" "" 10 2 1897 "Rutgers (NJ)"
"L" "10-06-1897" "0" "Princeton (NJ)" "53" "Princeton, NJ" "" 10 6 1897 "Rutgers (NJ)"
"L" "10-16-1897" "6" "Swarthmore (PA)" "8" "New Brunswick, NJ" "" 10 16 1897 "Rutgers (NJ)"
"W" "10-23-1897" "16" "Stevens Tech (NJ)" "0" "Hoboken, NJ" "" 10 23 1897 "Rutgers (NJ)"
"L" "10-27-1897" "0" "Haverford (PA)" "26" "Haverford, PA" "" 10 27 1897 "Rutgers (NJ)"
"L" "10-30-1897" "0" "Union (NY)" "10" "Albany, NY" "" 10 30 1897 "Rutgers (NJ)"
"L" "11-03-1897" "0" "Stevens Tech (NJ)" "14" "New Brunswick, NJ" "" 11 3 1897 "Rutgers (NJ)"
"L" "11-04-1897" "4" "Rutgers Prep School (NJ)" "10" "New Brunswick, NJ" "Neilson Field - Played 2 15 minute halves" 11 4 1897 "Rutgers (NJ)"
"L" "11-06-1897" "0" "Navy (MD)" "1" "?" "Rutgers Forfeits" 11 6 1897 "Rutgers (NJ)"
"L" "09-28-1898" "0" "Lehigh (PA)" "12" "Bethlehem, PA" "" 9 28 1898 "Rutgers (NJ)"
"L" "10-08-1898" "0" "Swarthmore (PA)" "6" "Swarthmore, PA" "" 10 8 1898 "Rutgers (NJ)"
"L" "10-12-1898" "5" "Stevens Tech (NJ)" "10" "Hoboken, NJ" "Rutgers Forfeits" 10 12 1898 "Rutgers (NJ)"
"W" "10-15-1898" "11" "New York (NY)" "5" "New York, NY" "Ohio Field" 10 15 1898 "Rutgers (NJ)"
"T" "10-22-1898" "0" "Haverford (PA)" "0" "New Brunswick, NJ" "" 10 22 1898 "Rutgers (NJ)"
"L" "10-29-1898" "0" "Union (NY)" "17" "Albany, NY" "" 10 29 1898 "Rutgers (NJ)"
"L" "11-05-1898" "0" "Stevens Tech (NJ)" "5" "New Brunswick, NJ" "" 11 5 1898 "Rutgers (NJ)"
"L" "11-12-1898" "0" "Wesleyan (CT)" "59" "Middletown, CT" "" 11 12 1898 "Rutgers (NJ)"
"L" "10-03-1899" "0" "Columbia (NY)" "26" "New Brunswick, NJ" "" 10 3 1899 "Rutgers (NJ)"
"L" "10-07-1899" "0" "Lehigh (PA)" "10" "Bethlehem, PA" "" 10 7 1899 "Rutgers (NJ)"
"L" "10-14-1899" "0" "Lafayette (PA)" "57" "Easton, PA" "" 10 14 1899 "Rutgers (NJ)"
"L" "10-18-1899" "5" "Stevens Tech (NJ)" "12" "Hoboken, NJ" "" 10 18 1899 "Rutgers (NJ)"
"L" "10-21-1899" "0" "Haverford (PA)" "36" "Haverford, PA" "" 10 21 1899 "Rutgers (NJ)"
"L" "10-25-1899" "0" "Swarthmore (PA)" "34" "New Brunswick, NJ" "" 10 25 1899 "Rutgers (NJ)"
"L" "10-28-1899" "6" "Ursinus (PA)" "53" "Norristown, PA" "" 10 28 1899 "Rutgers (NJ)"
"W" "11-04-1899" "39" "Stevens Tech (NJ)" "0" "New Brunswick, NJ" "" 11 4 1899 "Rutgers (NJ)"
"L" "11-11-1899" "5" "New York (NY)" "6" "New Brunswick, NJ" "" 11 11 1899 "Rutgers (NJ)"
"W" "11-22-1899" "59" "City College of New York" "0" "New Brunswick, NJ" "" 11 22 1899 "Rutgers (NJ)"
"L" "11-30-1899" "0" "Knickerbocker AC (NY)" "11" "New York, NY" "" 11 30 1899 "Rutgers (NJ)"
"W" "09-26-1900" "5" "City College of New York" "0" "New Brunswick, NJ" "" 9 26 1900 "Rutgers (NJ)"
"L" "10-03-1900" "0" "Columbia (NY)" "11" "New Brunswick, NJ" "" 10 3 1900 "Rutgers (NJ)"
"W" "10-13-1900" "11" "Haverford (PA)" "0" "New Brunswick, NJ" "" 10 13 1900 "Rutgers (NJ)"
"L" "10-20-1900" "0" "Lehigh (PA)" "21" "Bethlehem, PA" "" 10 20 1900 "Rutgers (NJ)"
