"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"W" "09-22-1934" "12" "Loyola (LA)" "0" "Houston, TX" "" 9 22 1934 "Rice (TX)"
"T" "09-29-1934" "9" "Louisiana St." "9" "Houston, TX" "" 9 29 1934 "Rice (TX)"
"W" "10-06-1934" "14" "Purdue (IN)" "0" "West Lafayette, IN" "" 10 6 1934 "Rice (TX)"
"W" "10-13-1934" "9" "Southern Methodist (TX)" "0" "Houston, TX" "" 10 13 1934 "Rice (TX)"
"W" "10-20-1934" "47" "Creighton (NE)" "13" "Omaha, NE" "" 10 20 1934 "Rice (TX)"
"W" "10-27-1934" "20" "Texas" "9" "Houston, TX" "" 10 27 1934 "Rice (TX)"
"W" "11-03-1934" "27" "Texas A&M-Kingsville" "0" "Houston, TX" "" 11 3 1934 "Rice (TX)"
"W" "11-10-1934" "7" "Arkansas" "0" "Fayetteville, AR" "" 11 10 1934 "Rice (TX)"
"W" "11-17-1934" "25" "Texas A&M" "6" "College Station, TX" "" 11 17 1934 "Rice (TX)"
"L" "11-24-1934" "2" "Texas Christian" "7" "Houston, TX" "" 11 24 1934 "Rice (TX)"
"W" "12-01-1934" "32" "Baylor (TX)" "0" "Waco, TX" "" 12 1 1934 "Rice (TX)"
"W" "09-21-1935" "38" "Saint Mary's (TX)" "0" "San Antonio, TX" "" 9 21 1935 "Rice (TX)"
"W" "09-28-1935" "10" "Louisiana St." "7" "Baton Rouge, LA" "" 9 28 1935 "Rice (TX)"
"W" "10-05-1935" "27" "Duquesne (PA)" "7" "Houston, TX" "" 10 5 1935 "Rice (TX)"
"W" "10-12-1935" "14" "Creighton (NE)" "0" "Houston, TX" "" 10 12 1935 "Rice (TX)"
"L" "10-19-1935" "0" "Southern Methodist (TX)" "10" "Dallas, TX" "" 10 19 1935 "Rice (TX)"
"W" "10-26-1935" "28" "Texas" "19" "Austin, TX" "" 10 26 1935 "Rice (TX)"
"W" "11-02-1935" "41" "George Washington (DC)" "0" "Washington, DC" "" 11 2 1935 "Rice (TX)"
"W" "11-09-1935" "20" "Arkansas" "7" "Houston, TX" "" 11 9 1935 "Rice (TX)"
"W" "11-16-1935" "17" "Texas A&M" "10" "Houston, TX" "" 11 16 1935 "Rice (TX)"
"L" "11-23-1935" "6" "Texas Christian" "27" "Fort Worth, TX" "" 11 23 1935 "Rice (TX)"
"L" "11-30-1935" "0" "Baylor (TX)" "8" "Houston, TX" "" 11 30 1935 "Rice (TX)"
"W" "09-19-1936" "33" "Texas A&M-Kingsville" "0" "Corpus Christi, TX" "" 9 19 1936 "Rice (TX)"
"L" "09-26-1936" "7" "Louisiana St." "20" "Baton Rouge, LA" "" 9 26 1936 "Rice (TX)"
"L" "10-02-1936" "0" "Duquesne (PA)" "14" "Pittsburgh, PA" "" 10 2 1936 "Rice (TX)"
