"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"W" "10-17-1914" "64" "Willamette (OR)" "0" "Salem, OR" "" 10 17 1914 "Oregon St."
"W" "10-24-1914" "7" "Washington St." "0" "Pullman, WA" "" 10 24 1914 "Oregon St."
"T" "10-31-1914" "0" "Washington" "0" "Albany, OR" "" 10 31 1914 "Oregon St."
"W" "11-14-1914" "26" "Idaho" "0" "Portland, OR" "" 11 14 1914 "Oregon St."
"T" "11-21-1914" "3" "Oregon" "3" "Corvallis, OR" "" 11 21 1914 "Oregon St."
"W" "11-26-1914" "38" "Southern California" "6" "Tacoma, WA" "" 11 26 1914 "Oregon St."
"W" "00-00-1915" "3" "Oregon St. Alumni" "0" "Corvallis, OR" "" 0 0 1915 "Oregon St."
"W" "10-02-1915" "69" "Willamette (OR)" "0" "Corvallis, OR" "" 10 2 1915 "Oregon St."
"W" "10-09-1915" "34" "Whitman (WA)" "7" "Corvallis, OR" "" 10 9 1915 "Oregon St."
"L" "10-16-1915" "0" "Washington St." "29" "Corvallis, OR" "" 10 16 1915 "Oregon St."
"W" "10-30-1915" "20" "Michigan St." "0" "East Lansing, MI" "" 10 30 1915 "Oregon St."
"W" "11-13-1915" "40" "Idaho" "0" "Corvallis, OR" "" 11 13 1915 "Oregon St."
"L" "11-20-1915" "0" "Oregon" "9" "Eugene, OR" "" 11 20 1915 "Oregon St."
"L" "12-01-1915" "0" "Syracuse (NY)" "28" "Portland, OR" "" 12 1 1915 "Oregon St."
"L" "09-23-1916" "7" "Oregon St. Alumni" "13" "Corvallis, OR" "" 9 23 1916 "Oregon St."
"L" "09-30-1916" "0" "Multnomah AC (OR)" "3" "Corvallis, OR" "" 9 30 1916 "Oregon St."
"W" "10-07-1916" "26" "Idaho" "0" "Moscow, ID" "" 10 7 1916 "Oregon St."
"W" "10-14-1916" "13" "Washington St." "10" "Pullman, WA" "" 10 14 1916 "Oregon St."
"L" "10-21-1916" "7" "Nebraska" "17" "Portland, OR" "" 10 21 1916 "Oregon St."
"W" "11-04-1916" "23" "Whitman (WA)" "0" "Corvallis, OR" "" 11 4 1916 "Oregon St."
"L" "11-11-1916" "0" "Washington" "35" "Seattle, WA" "" 11 11 1916 "Oregon St."
"L" "11-25-1916" "0" "Oregon" "27" "Corvallis, OR" "" 11 25 1916 "Oregon St."
"W" "11-30-1916" "16" "Southern California" "7" "Los Angeles, CA" "" 11 30 1916 "Oregon St."
"W" "10-13-1917" "34" "Vancouver Barracks (WA)" "0" "Corvallis, OR" "" 10 13 1917 "Oregon St."
"W" "10-20-1917" "26" "Idaho" "6" "Pendleton, OR" "" 10 20 1917 "Oregon St."
"L" "10-27-1917" "3" "California" "14" "Berkeley, CA" "" 10 27 1917 "Oregon St."
"W" "11-03-1917" "6" "Multnomah AC (OR)" "0" "Corvallis, OR" "" 11 3 1917 "Oregon St."
"L" "11-10-1917" "0" "Washington St." "6" "Corvallis, OR" "" 11 10 1917 "Oregon St."
"T" "11-17-1917" "0" "Washington" "0" "Seattle, WA" "" 11 17 1917 "Oregon St."
"W" "11-29-1917" "14" "Oregon" "7" "Portland, OR" "" 11 29 1917 "Oregon St."
"W" "10-26-1918" "7" "Vancouver Barracks (WA)" "0" "Vancouver, WA" "" 10 26 1918 "Oregon St."
"L" "11-02-1918" "6" "Fort Lewis (WA)" "21" "Fort Lewis, WA" "" 11 2 1918 "Oregon St."
"W" "11-09-1918" "14" "Standifer Shipbuilders (OR)" "0" "?" "" 11 9 1918 "Oregon St."
"L" "11-16-1918" "6" "Oregon" "13" "Corvallis, OR" "" 11 16 1918 "Oregon St."
"L" "11-23-1918" "0" "Washington" "6" "Seattle, WA" "" 11 23 1918 "Oregon St."
"L" "11-28-1918" "0" "Multnomah AC (OR)" "6" "Portland, OR" "" 11 28 1918 "Oregon St."
"T" "10-04-1919" "0" "Oregon St. Alumni" "0" "Corvallis, OR" "" 10 4 1919 "Oregon St."
"W" "10-11-1919" "21" "Oregon St. Freshmen" "0" "Corvallis, OR" "" 10 11 1919 "Oregon St."
"W" "10-18-1919" "46" "Pacific (OR)" "6" "Corvallis, OR" "" 10 18 1919 "Oregon St."
"L" "10-25-1919" "6" "Stanford (CA)" "14" "Corvallis, OR" "" 10 25 1919 "Oregon St."
"L" "11-01-1919" "14" "California" "21" "Berkeley, CA" "" 11 1 1919 "Oregon St."
"L" "11-08-1919" "0" "Multnomah AC (OR)" "14" "Corvallis, OR" "" 11 8 1919 "Oregon St."
"L" "11-15-1919" "0" "Oregon" "9" "Eugene, OR" "" 11 15 1919 "Oregon St."
"W" "11-22-1919" "6" "Washington St." "0" "Portland, OR" "" 11 22 1919 "Oregon St."
"W" "11-27-1919" "50" "Gonzaga (WA)" "0" "Corvallis, OR" "" 11 27 1919 "Oregon St."
"T" "10-16-1920" "0" "Multnomah AC (OR)" "0" "Corvallis, OR" "" 10 16 1920 "Oregon St."
"W" "10-22-1920" "3" "Washington" "0" "Seattle, WA" "" 10 22 1920 "Oregon St."
"L" "10-30-1920" "7" "California" "17" "Corvallis, OR" "" 10 30 1920 "Oregon St."
"L" "11-13-1920" "0" "Washington St." "28" "Pullman, WA" "" 11 13 1920 "Oregon St."
"T" "11-20-1920" "0" "Oregon" "0" "Eugene, OR" "" 11 20 1920 "Oregon St."
"W" "11-27-1920" "10" "Multnomah AC (OR)" "7" "Portland, OR" "" 11 27 1920 "Oregon St."
"W" "09-24-1921" "68" "Oregon St. Freshmen" "7" "Corvallis, OR" "" 9 24 1921 "Oregon St."
"W" "10-01-1921" "68" "Chemawa Indian School (OR)" "0" "Corvallis, OR" "" 10 1 1921 "Oregon St."
"T" "10-08-1921" "7" "Multnomah AC (OR)" "7" "Corvallis, OR" "" 10 8 1921 "Oregon St."
"W" "10-15-1921" "54" "Willamette (OR)" "0" "Salem, OR" "" 10 15 1921 "Oregon St."
"W" "10-22-1921" "24" "Washington" "0" "Corvallis, OR" "" 10 22 1921 "Oregon St."
"L" "10-29-1921" "7" "Stanford (CA)" "14" "Stanford, CA" "" 10 29 1921 "Oregon St."
"L" "11-11-1921" "3" "Washington St." "7" "Corvallis, OR" "" 11 11 1921 "Oregon St."
"T" "11-19-1921" "0" "Oregon" "0" "Eugene, OR" "" 11 19 1921 "Oregon St."
"L" "11-26-1921" "0" "Southern California" "7" "Pasadena, CA" "" 11 26 1921 "Oregon St."
"W" "10-07-1922" "22" "Oregon St. Alumni" "6" "Corvallis, OR" "" 10 7 1922 "Oregon St."
"W" "10-14-1922" "3" "Pacific (OR)" "0" "Corvallis, OR" "" 10 14 1922 "Oregon St."
"L" "10-21-1922" "3" "Washington" "14" "Seattle, WA" "" 10 21 1922 "Oregon St."
