"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"W" "11-19-1926" "26" "Arkansas-Monticello" "6" "Monticello, AR" "" 11 19 1926 "Arkansas St."
"W" "11-25-1926" "14" "Arkansas College" "7" "Jonesboro, AR" "" 11 25 1926 "Arkansas St."
"L" "09-24-1927" "6" "Union (TN)" "14" "Jackson, TN" "" 9 24 1927 "Arkansas St."
"L" "00-00-1927" "0" "Ouachita Baptist (AR)" "26" "?" "" 0 0 1927 "Arkansas St."
"W" "10-21-1927" "14" "Southern Illinois" "0" "Jonesboro, AR" "" 10 21 1927 "Arkansas St."
"L" "10-28-1927" "0" "Southern Arkansas" "14" "Jonesboro, AR" "" 10 28 1927 "Arkansas St."
"W" "11-05-1927" "9" "Memphis (TN)" "6" "Jonesboro, AR" "" 11 5 1927 "Arkansas St."
"W" "11-24-1927" "13" "Will Mayfield College (MO)" "7" "Jonesboro, AR" "" 11 24 1927 "Arkansas St."
"W" "00-00-1927" "19" "Arkansas-Monticello" "0" "Jonesboro, AR" "" 0 0 1927 "Arkansas St."
"W" "09-28-1928" "59" "Mountain Home College (AR)" "0" "Jonesboro, AR" "" 9 28 1928 "Arkansas St."
"W" "10-20-1928" "20" "Lambuth (TN)" "6" "Jonesboro, AR" "" 10 20 1928 "Arkansas St."
"L" "10-26-1928" "0" "Southern Arkansas" "22" "Magnolia, AR" "" 10 26 1928 "Arkansas St."
"L" "11-03-1928" "14" "Memphis (TN)" "19" "Memphis, TN" "" 11 3 1928 "Arkansas St."
"T" "11-09-1928" "6" "Arkansas College" "6" "Batesville, AR" "" 11 9 1928 "Arkansas St."
"L" "11-27-1928" "0" "Southeast Missouri St." "12" "Cape Girardeau, MO" "" 11 27 1928 "Arkansas St."
"W" "11-29-1928" "6" "Little Rock College (AR)" "0" "Little Rock, AR" "" 11 29 1928 "Arkansas St."
"W" "09-27-1929" "14" "Will Mayfield College (MO)" "0" "Jonesboro, AR" "" 9 27 1929 "Arkansas St."
"W" "10-12-1929" "21" "Lambuth (TN)" "0" "Jonesboro, AR" "" 10 12 1929 "Arkansas St."
"L" "10-19-1929" "12" "Caruthersville JC (MO)" "13" "?" "" 10 19 1929 "Arkansas St."
"L" "10-26-1929" "0" "Southern Arkansas" "39" "Jonesboro, AR" "" 10 26 1929 "Arkansas St."
"L" "11-01-1929" "0" "Memphis (TN)" "6" "Jonesboro, AR" "" 11 1 1929 "Arkansas St."
"L" "11-16-1929" "0" "Southeast Missouri St." "25" "Jonesboro, AR" "" 11 16 1929 "Arkansas St."
"L" "11-28-1929" "13" "Arkansas College" "54" "Jonesboro, AR" "" 11 28 1929 "Arkansas St."
"T" "09-26-1930" "0" "Caruthersville JC (MO)" "0" "Jonesboro, AR" "" 9 26 1930 "Arkansas St."
"T" "10-10-1930" "7" "Tennessee JC" "7" "Martin, TN" "" 10 10 1930 "Arkansas St."
"L" "10-17-1930" "0" "Central Arkansas" "6" "Jonesboro, AR" "" 10 17 1930 "Arkansas St."
"W" "11-01-1930" "13" "Memphis (TN)" "6" "Memphis, TN" "" 11 1 1930 "Arkansas St."
"T" "11-11-1930" "0" "Arkansas-Monticello" "0" "Jonesboro, AR" "" 11 11 1930 "Arkansas St."
"L" "11-21-1930" "0" "Southern Arkansas" "19" "Magnolia, AR" "" 11 21 1930 "Arkansas St."
"L" "11-27-1930" "0" "Arkansas College" "27" "Batesville, AR" "" 11 27 1930 "Arkansas St."
"W" "00-00-1931" "6" "Arkansas St. Alumni" "0" "?" "" 0 0 1931 "Arkansas St."
"W" "09-26-1931" "34" "Bethel (TN)" "0" "?" "" 9 26 1931 "Arkansas St."
"W" "10-02-1931" "13" "Bethel (KY)" "0" "Jonesboro, AR" "" 10 2 1931 "Arkansas St."
"W" "10-09-1931" "6" "Tennessee JC" "0" "Jonesboro, AR" "" 10 9 1931 "Arkansas St."
"L" "10-16-1931" "6" "Central Arkansas" "18" "Conway, AR" "" 10 16 1931 "Arkansas St."
"W" "10-30-1931" "14" "Memphis (TN)" "6" "Jonesboro, AR" "" 10 30 1931 "Arkansas St."
