"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"L" "10-11-1935" "0" "Akron (OH)" "3" "Akron, OH" "" 10 11 1935 "Kent St. (OH)"
"W" "10-19-1935" "6" "Otterbein (OH)" "0" "Kent, OH" "" 10 19 1935 "Kent St. (OH)"
"W" "10-26-1935" "45" "Bowling Green (OH)" "0" "Kent, OH" "" 10 26 1935 "Kent St. (OH)"
"W" "11-02-1935" "45" "Hiram (OH)" "6" "Hiram, OH" "" 11 2 1935 "Kent St. (OH)"
"L" "11-09-1935" "18" "Baldwin-Wallace (OH)" "40" "Berea, OH" "" 11 9 1935 "Kent St. (OH)"
"L" "11-16-1935" "7" "Ashland (OH)" "19" "Ashland, OH" "" 11 16 1935 "Kent St. (OH)"
"W" "09-25-1936" "34" "John Carroll (OH)" "7" "Cleveland, OH" "" 9 25 1936 "Kent St. (OH)"
"L" "10-03-1936" "0" "Heidelberg (OH)" "19" "Kent, OH" "" 10 3 1936 "Kent St. (OH)"
"L" "10-09-1936" "0" "Akron (OH)" "6" "Akron, OH" "" 10 9 1936 "Kent St. (OH)"
"L" "10-17-1936" "0" "Ohio" "6" "Athens, OH" "" 10 17 1936 "Kent St. (OH)"
"W" "10-24-1936" "6" "Bowling Green (OH)" "0" "Bowling Green, OH" "" 10 24 1936 "Kent St. (OH)"
"W" "10-30-1936" "19" "Findlay (OH)" "0" "Findlay, OH" "" 10 30 1936 "Kent St. (OH)"
"L" "11-07-1936" "12" "Marietta (OH)" "14" "Kent, OH" "" 11 7 1936 "Kent St. (OH)"
"W" "11-14-1936" "32" "Ashland (OH)" "7" "Kent, OH" "" 11 14 1936 "Kent St. (OH)"
"L" "09-25-1937" "0" "Baldwin-Wallace (OH)" "13" "Berea, OH" "" 9 25 1937 "Kent St. (OH)"
"L" "10-02-1937" "7" "Heidelberg (OH)" "13" "Kent, OH" "" 10 2 1937 "Kent St. (OH)"
"W" "10-09-1937" "13" "Otterbein (OH)" "6" "Kent, OH" "" 10 9 1937 "Kent St. (OH)"
"L" "10-16-1937" "6" "Wooster (OH)" "15" "Wooster, OH" "" 10 16 1937 "Kent St. (OH)"
"L" "10-23-1937" "0" "Buffalo (NY)" "13" "Buffalo, NY" "" 10 23 1937 "Kent St. (OH)"
"T" "10-30-1937" "13" "Bowling Green (OH)" "13" "Kent, OH" "" 10 30 1937 "Kent St. (OH)"
"W" "11-06-1937" "26" "Findlay (OH)" "0" "Kent, OH" "" 11 6 1937 "Kent St. (OH)"
"W" "11-11-1937" "13" "Ashland (OH)" "0" "Ashland, OH" "" 11 11 1937 "Kent St. (OH)"
"W" "09-24-1938" "17" "Albion (MI)" "0" "Kent, OH" "" 9 24 1938 "Kent St. (OH)"
"W" "10-01-1938" "22" "Heidelberg (OH)" "6" "Tiffin, OH" "" 10 1 1938 "Kent St. (OH)"
"W" "10-07-1938" "13" "Findlay (OH)" "7" "Findlay, OH" "" 10 7 1938 "Kent St. (OH)"
"W" "10-15-1938" "49" "Alfred Holbrook (OH)" "0" "Kent, OH" "" 10 15 1938 "Kent St. (OH)"
"W" "10-22-1938" "54" "Buffalo (NY)" "0" "Kent, OH" "" 10 22 1938 "Kent St. (OH)"
"L" "10-28-1938" "6" "John Carroll (OH)" "27" "Cleveland, OH" "" 10 28 1938 "Kent St. (OH)"
"W" "11-05-1938" "7" "Bowling Green (OH)" "3" "Bowling Green, OH" "" 11 5 1938 "Kent St. (OH)"
"L" "11-11-1938" "6" "Baldwin-Wallace (OH)" "26" "Kent, OH" "" 11 11 1938 "Kent St. (OH)"
"W" "09-30-1939" "20" "Lawrence Tech (MI)" "6" "Kent, OH" "" 9 30 1939 "Kent St. (OH)"
"W" "10-07-1939" "19" "Heidelberg (OH)" "0" "Kent, OH" "" 10 7 1939 "Kent St. (OH)"
"T" "10-14-1939" "6" "Mount Union (OH)" "6" "Alliance, OH" "" 10 14 1939 "Kent St. (OH)"
"L" "10-21-1939" "7" "Findlay (OH)" "10" "Kent, OH" "" 10 21 1939 "Kent St. (OH)"
"W" "10-28-1939" "8" "Hobart (NY)" "6" "Geneva, NY" "" 10 28 1939 "Kent St. (OH)"
"L" "11-04-1939" "0" "Bowling Green (OH)" "34" "Kent, OH" "" 11 4 1939 "Kent St. (OH)"
"L" "11-11-1939" "0" "Western Reserve (OH)" "38" "Cleveland, OH" "" 11 11 1939 "Kent St. (OH)"
"L" "11-18-1939" "6" "Baldwin-Wallace (OH)" "40" "Berea, OH" "" 11 18 1939 "Kent St. (OH)"
"W" "09-21-1940" "37" "Bluffton (OH)" "0" "Kent, OH" "" 9 21 1940 "Kent St. (OH)"
"W" "09-28-1940" "26" "Assumption College (Canada)" "0" "Kent, OH" "" 9 28 1940 "Kent St. (OH)"
"W" "10-05-1940" "19" "Hiram (OH)" "6" "Kent, OH" "" 10 5 1940 "Kent St. (OH)"
"W" "10-12-1940" "26" "Mount Union (OH)" "0" "Kent, OH" "" 10 12 1940 "Kent St. (OH)"
