"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"L" "00-00-1909" "0" "Widener (PA)" "12" "?" "" 0 0 1909 "Temple (PA)"
"L" "10-23-1909" "0" "Lebanon Valley (PA)" "45" "Annville, PA" "" 10 23 1909 "Temple (PA)"
"L" "00-00-1909" "0" "Philadelphia Pharmacy (PA)" "18" "?" "" 0 0 1909 "Temple (PA)"
"T" "00-00-1909" "0" "Schuylkill College (PA)" "0" "?" "" 0 0 1909 "Temple (PA)"
"L" "11-06-1909" "0" "Muhlenberg (PA)" "24" "Allentown, PA" "" 11 6 1909 "Temple (PA)"
"L" "10-01-1910" "0" "Haverford (PA)" "17" "Haverford, PA" "" 10 1 1910 "Temple (PA)"
"L" "10-08-1910" "0" "Ursinus (PA)" "53" "Collegeville, PA" "" 10 8 1910 "Temple (PA)"
"L" "00-00-1910" "6" "Widener (PA)" "18" "?" "" 0 0 1910 "Temple (PA)"
"W" "00-00-1910" "9" "Saint Joseph's (PA)" "6" "?" "" 0 0 1910 "Temple (PA)"
"W" "00-00-1910" "21" "Girard (PA)" "13" "?" "" 0 0 1910 "Temple (PA)"
"W" "00-00-1910" "22" "Philadelphia Osteopathy (PA)" "6" "?" "" 0 0 1910 "Temple (PA)"
"L" "00-00-1910" "6" "Wenonah Military Academy (NJ)" "27" "?" "" 0 0 1910 "Temple (PA)"
"W" "00-00-1911" "21" "Philadelphia Osteopathy (PA)" "6" "?" "" 0 0 1911 "Temple (PA)"
"W" "00-00-1911" "25" "La Salle (PA)" "0" "?" "" 0 0 1911 "Temple (PA)"
"L" "00-00-1911" "0" "Widener (PA)" "30" "?" "" 0 0 1911 "Temple (PA)"
"W" "00-00-1911" "18" "SUNY-Farmingdale (NY)" "12" "?" "" 0 0 1911 "Temple (PA)"
"W" "00-00-1911" "6" "Pratt Institute (NY)" "0" "?" "" 0 0 1911 "Temple (PA)"
"W" "00-00-1911" "13" "Philadelphia Naval Shipyard (PA)" "6" "?" "" 0 0 1911 "Temple (PA)"
"W" "00-00-1911" "7" "West Chester (PA)" "0" "?" "" 0 0 1911 "Temple (PA)"
"L" "00-00-1912" "0" "Haverford School (PA)" "45" "?" "" 0 0 1912 "Temple (PA)"
