"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"L" "11-27-1919" "0" "Virginia Union" "10" "Richmond, VA" "" 11 27 1919 "Hampton (VA)"
"W" "00-00-1920" "39" "Norfolk NAS (VA)" "0" "?" "" 0 0 1920 "Hampton (VA)"
"T" "00-00-1920" "18" "Lighthearts" "18" "?" "" 0 0 1920 "Hampton (VA)"
"L" "10-23-1920" "0" "Shaw (NC)" "13" "Hampton, VA" "" 10 23 1920 "Hampton (VA)"
"W" "00-00-1920" "1" "Newport News YMCA (VA)" "0" "?" "" 0 0 1920 "Hampton (VA)"
"W" "10-30-1920" "12" "Virginia St." "0" "Petersburg, VA" "" 10 30 1920 "Hampton (VA)"
"W" "11-06-1920" "14" "Lincoln (PA)" "0" "Hampton, VA" "" 11 6 1920 "Hampton (VA)"
"L" "11-13-1920" "0" "Howard (DC)" "18" "Washington, DC" "" 11 13 1920 "Hampton (VA)"
"L" "11-25-1920" "0" "Virginia Union" "1" "Hampton, VA" "" 11 25 1920 "Hampton (VA)"
"W" "00-00-1921" "26" "Saint Paul's (VA)" "2" "?" "" 0 0 1921 "Hampton (VA)"
"W" "00-00-1921" "7" "Shaw (NC)" "6" "?" "" 0 0 1921 "Hampton (VA)"
"L" "11-05-1921" "0" "Howard (DC)" "34" "Hampton, VA" "" 11 5 1921 "Hampton (VA)"
"L" "11-05-1921" "0" "Lincoln (PA)" "13" "Lincoln, PA" "" 11 5 1921 "Hampton (VA)"
"L" "11-24-1921" "3" "Virginia Union" "14" "Hampton, VA" "" 11 24 1921 "Hampton (VA)"
"W" "10-14-1922" "6" "Morgan St. (MD)" "0" "Hampton, VA" "" 10 14 1922 "Hampton (VA)"
"W" "00-00-1922" "3" "Saint Paul's (VA)" "0" "?" "" 0 0 1922 "Hampton (VA)"
"L" "10-28-1922" "6" "Virginia St." "12" "Petersburg, VA" "" 10 28 1922 "Hampton (VA)"
"W" "11-04-1922" "9" "Lincoln (PA)" "7" "Hampton, VA" "" 11 4 1922 "Hampton (VA)"
