"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"W" "10-24-1896" "28" "Bowdoin (ME)" "10" "Hanover, NH" "" 10 24 1896 "Dartmouth (NH)"
"T" "10-31-1896" "10" "Brown (RI)" "10" "Providence, RI" "" 10 31 1896 "Dartmouth (NH)"
"W" "11-14-1896" "32" "Amherst (MA)" "0" "Amherst, MA" "" 11 14 1896 "Dartmouth (NH)"
"W" "11-21-1896" "10" "Williams (MA)" "0" "Hanover, NH" "" 11 21 1896 "Dartmouth (NH)"
"W" "11-26-1896" "12" "Newton AC (MA)" "6" "Hanover, NH" "" 11 26 1896 "Dartmouth (NH)"
"W" "10-02-1897" "34" "Phillips Exeter Academy (NH)" "0" "Hanover, NH" "" 10 2 1897 "Dartmouth (NH)"
"L" "10-09-1897" "0" "Harvard (MA)" "13" "Cambridge, MA" "" 10 9 1897 "Dartmouth (NH)"
"L" "10-16-1897" "0" "Pennsylvania" "34" "Philadelphia, PA" "" 10 16 1897 "Dartmouth (NH)"
"L" "10-30-1897" "0" "Princeton (NJ)" "30" "Princeton, NJ" "" 10 30 1897 "Dartmouth (NH)"
"W" "11-13-1897" "54" "Amherst (MA)" "0" "Hanover, NH" "" 11 13 1897 "Dartmouth (NH)"
"W" "11-20-1897" "52" "Williams (MA)" "0" "Williamstown, MA" "" 11 20 1897 "Dartmouth (NH)"
"W" "11-20-1897" "24" "Newton AC (MA)" "0" "Newton, MA" "" 11 20 1897 "Dartmouth (NH)"
"W" "09-24-1898" "23" "Phillips Exeter Academy (NH)" "5" "Hanover, NH" "" 9 24 1898 "Dartmouth (NH)"
"L" "10-01-1898" "0" "Harvard (MA)" "21" "Cambridge, MA" "" 10 1 1898 "Dartmouth (NH)"
"W" "10-15-1898" "35" "Bowdoin (ME)" "6" "Hanover, NH" "" 10 15 1898 "Dartmouth (NH)"
"W" "10-15-1898" "45" "Vermont" "6" "Hanover, NH" "" 10 15 1898 "Dartmouth (NH)"
"W" "10-22-1898" "64" "Amherst (MA)" "6" "Amherst, MA" "" 10 22 1898 "Dartmouth (NH)"
"W" "10-29-1898" "10" "Williams (MA)" "6" "Williamstown, MA" "" 10 29 1898 "Dartmouth (NH)"
"L" "11-05-1898" "5" "Wesleyan (CT)" "23" "Hanover, NH" "" 11 5 1898 "Dartmouth (NH)"
"L" "11-12-1898" "5" "Chicago AA (IL)" "18" "Chicago, IL" "" 11 12 1898 "Dartmouth (NH)"
"L" "11-19-1898" "0" "Brown (RI)" "12" "Providence, RI" "" 11 19 1898 "Dartmouth (NH)"
"L" "11-26-1898" "12" "Cincinnati (OH)" "17" "Cincinnati, OH" "" 11 26 1898 "Dartmouth (NH)"
"L" "12-03-1898" "6" "Carlisle Indian School (PA)" "17" "Carlisle, PA" "" 12 3 1898 "Dartmouth (NH)"
"W" "09-30-1899" "16" "Phillips Exeter Academy (NH)" "5" "Hanover, NH" "" 9 30 1899 "Dartmouth (NH)"
"W" "10-07-1899" "37" "Bowdoin (ME)" "0" "Hanover, NH" "" 10 7 1899 "Dartmouth (NH)"
"L" "10-14-1899" "0" "Yale (CT)" "12" "Newton, MA" "" 10 14 1899 "Dartmouth (NH)"
"L" "10-21-1899" "10" "Williams (MA)" "12" "Hanover, NH" "" 10 21 1899 "Dartmouth (NH)"
"L" "10-28-1899" "2" "Army (NY)" "6" "West Point, NY" "" 10 28 1899 "Dartmouth (NH)"
"L" "11-04-1899" "0" "Wesleyan (CT)" "11" "Middletown, CT" "" 11 4 1899 "Dartmouth (NH)"
"L" "11-11-1899" "0" "Harvard (MA)" "11" "Cambridge, MA" "" 11 11 1899 "Dartmouth (NH)"
"L" "11-18-1899" "0" "Columbia (NY)" "22" "New York, NY" "" 11 18 1899 "Dartmouth (NH)"
"L" "11-25-1899" "5" "Brown (RI)" "16" "Providence, RI" "" 11 25 1899 "Dartmouth (NH)"
"W" "09-29-1900" "10" "Phillips Exeter Academy (NH)" "0" "Hanover, NH" "" 9 29 1900 "Dartmouth (NH)"
"T" "10-06-1900" "0" "Union (NY)" "0" "Hanover, NH" "" 10 6 1900 "Dartmouth (NH)"
"L" "10-13-1900" "0" "Yale (CT)" "17" "Newton, MA" "" 10 13 1900 "Dartmouth (NH)"
"T" "10-17-1900" "0" "Vermont" "0" "Burlington, VT" "" 10 17 1900 "Dartmouth (NH)"
"W" "10-20-1900" "12" "Tufts (MA)" "0" "Hanover, NH" "" 10 20 1900 "Dartmouth (NH)"
"L" "10-27-1900" "6" "Cornell (NY)" "23" "Ithaca, NY" "" 10 27 1900 "Dartmouth (NH)"
"L" "11-03-1900" "5" "Wesleyan (CT)" "16" "Middletown, CT" "" 11 3 1900 "Dartmouth (NH)"
"L" "11-17-1900" "5" "Brown (RI)" "12" "Providence, RI" "" 11 17 1900 "Dartmouth (NH)"
"W" "10-02-1901" "51" "New Hampshire" "0" "Hanover, NH" "" 10 2 1901 "Dartmouth (NH)"
"W" "10-02-1901" "23" "Trinity (CT)" "0" "Hanover, NH" "" 10 2 1901 "Dartmouth (NH)"
"W" "10-09-1901" "45" "Boston College (MA)" "0" "Hanover, NH" "" 10 9 1901 "Dartmouth (NH)"
"W" "10-12-1901" "22" "Tufts (MA)" "0" "Hanover, NH" "" 10 12 1901 "Dartmouth (NH)"
"W" "10-19-1901" "6" "Williams (MA)" "2" "Williamstown, MA" "" 10 19 1901 "Dartmouth (NH)"
"W" "10-26-1901" "35" "Bowdoin (ME)" "12" "Brunswick, ME" "" 10 26 1901 "Dartmouth (NH)"
"W" "11-02-1901" "29" "Wesleyan (CT)" "12" "Hanover, NH" "" 11 2 1901 "Dartmouth (NH)"
"W" "11-09-1901" "22" "Vermont" "0" "Hanover, NH" "" 11 9 1901 "Dartmouth (NH)"
"L" "11-16-1901" "12" "Harvard (MA)" "27" "Cambridge, MA" "" 11 16 1901 "Dartmouth (NH)"
"W" "11-23-1901" "22" "Brown (RI)" "0" "Providence, RI" "" 11 23 1901 "Dartmouth (NH)"
"W" "10-04-1902" "11" "Vermont" "0" "Hanover, NH" "" 10 4 1902 "Dartmouth (NH)"
"T" "10-08-1902" "0" "Massachusetts" "0" "Hanover, NH" "" 10 8 1902 "Dartmouth (NH)"
"W" "10-18-1902" "29" "Tufts (MA)" "0" "Hanover, NH" "" 10 18 1902 "Dartmouth (NH)"
"W" "10-22-1902" "18" "Williams (MA)" "0" "Williamstown, MA" "" 10 22 1902 "Dartmouth (NH)"
"L" "10-25-1902" "6" "Amherst (MA)" "12" "Hanover, NH" "" 10 25 1902 "Dartmouth (NH)"
"W" "11-01-1902" "12" "Wesleyan (CT)" "5" "Middletown, CT" "" 11 1 1902 "Dartmouth (NH)"
"W" "11-08-1902" "11" "Springfield (MA)" "0" "Hanover, NH" "" 11 8 1902 "Dartmouth (NH)"
"L" "11-15-1902" "6" "Harvard (MA)" "16" "Cambridge, MA" "" 11 15 1902 "Dartmouth (NH)"
"W" "11-27-1902" "12" "Brown (RI)" "6" "Providence, RI" "" 11 27 1902 "Dartmouth (NH)"
"W" "10-01-1903" "12" "Massachusetts" "0" "Hanover, NH" "" 10 1 1903 "Dartmouth (NH)"
"W" "10-03-1903" "18" "Holy Cross (MA)" "0" "Hanover, NH" "" 10 3 1903 "Dartmouth (NH)"
"W" "10-10-1903" "36" "Vermont" "0" "Burlington, VT" "" 10 10 1903 "Dartmouth (NH)"
"W" "10-14-1903" "34" "Union (NY)" "0" "Hanover, NH" "" 10 14 1903 "Dartmouth (NH)"
"W" "10-17-1903" "17" "Williams (MA)" "0" "Williamstown, MA" "" 10 17 1903 "Dartmouth (NH)"
"L" "10-24-1903" "0" "Princeton (NJ)" "17" "Princeton, NJ" "" 10 24 1903 "Dartmouth (NH)"
"W" "10-31-1903" "34" "Wesleyan (CT)" "6" "Hanover, NH" "" 10 31 1903 "Dartmouth (NH)"
"W" "11-07-1903" "18" "Amherst (MA)" "0" "Amherst, MA" "" 11 7 1903 "Dartmouth (NH)"
"W" "11-14-1903" "11" "Harvard (MA)" "0" "Cambridge, MA" "" 11 14 1903 "Dartmouth (NH)"
"W" "11-21-1903" "62" "Brown (RI)" "0" "Providence, RI" "" 11 21 1903 "Dartmouth (NH)"
"W" "10-01-1904" "17" "Massachusetts" "0" "Hanover, NH" "" 10 1 1904 "Dartmouth (NH)"
"W" "10-08-1904" "37" "Vermont" "0" "Burlington, VT" "" 10 8 1904 "Dartmouth (NH)"
"W" "10-15-1904" "11" "Williams (MA)" "0" "Williamstown, MA" "" 10 15 1904 "Dartmouth (NH)"
"W" "10-22-1904" "18" "Holy Cross (MA)" "4" "Worcester, MA" "" 10 22 1904 "Dartmouth (NH)"
"W" "10-29-1904" "33" "Wesleyan (CT)" "0" "Middletown, CT" "" 10 29 1904 "Dartmouth (NH)"
"T" "11-05-1904" "0" "Harvard (MA)" "0" "Cambridge, MA" "" 11 5 1904 "Dartmouth (NH)"
