"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"W" "12-04-1942" "13" "Florida N&I" "12" "Saint Augustine, FL" "" 12 4 1942 "Bethune-Cookman (FL)"
"W" "00-00-1944" "12" "Jacksonville NAS (FL)" "6" "?" "" 0 0 1944 "Bethune-Cookman (FL)"
"W" "00-00-1944" "12" "Drew Field (FL)" "0" "?" "" 0 0 1944 "Bethune-Cookman (FL)"
"L" "00-00-1944" "7" "Jacksonville NAS (FL)" "26" "?" "" 0 0 1944 "Bethune-Cookman (FL)"
"L" "00-00-1944" "0" "Edward Waters (FL)" "21" "?" "" 0 0 1944 "Bethune-Cookman (FL)"
"W" "00-00-1944" "14" "Florida N&I" "0" "?" "" 0 0 1944 "Bethune-Cookman (FL)"
"W" "00-00-1944" "19" "Edward Waters (FL)" "7" "?" "" 0 0 1944 "Bethune-Cookman (FL)"
"L" "09-29-1945" "25" "Jacksonville NAB (FL)" "26" "?" "" 9 29 1945 "Bethune-Cookman (FL)"
"W" "00-00-1945" "41" "Benedict (SC)" "13" "?" "" 0 0 1945 "Bethune-Cookman (FL)"
"W" "00-00-1945" "19" "Paine (GA)" "0" "?" "" 0 0 1945 "Bethune-Cookman (FL)"
"W" "10-26-1945" "12" "Jacksonville NAB (FL)" "7" "?" "" 10 26 1945 "Bethune-Cookman (FL)"
"L" "10-27-1945" "6" "Florida N&I" "25" "?" "" 10 27 1945 "Bethune-Cookman (FL)"
"L" "00-00-1945" "0" "Allen (SC)" "31" "?" "" 0 0 1945 "Bethune-Cookman (FL)"
"W" "00-00-1945" "12" "Robbins Field" "7" "?" "" 0 0 1945 "Bethune-Cookman (FL)"
"T" "00-00-1945" "0" "Robbins Field" "0" "?" "" 0 0 1945 "Bethune-Cookman (FL)"
"T" "11-29-1945" "0" "Florida N&I" "0" "?" "" 11 29 1945 "Bethune-Cookman (FL)"
"W" "01-01-1946" "32" "Albany St. (GA)" "0" "Miami, FL" "Coconut Bowl (1)" 1 1 1946 "Bethune-Cookman (FL)"
"W" "10-05-1946" "68" "Albany St. (GA)" "6" "Albany, GA" "" 10 5 1946 "Bethune-Cookman (FL)"
"W" "00-00-1946" "18" "Voorhees College (SC)" "0" "?" "" 0 0 1946 "Bethune-Cookman (FL)"
"W" "10-19-1946" "13" "Paine (GA)" "6" "Augusta, GA" "" 10 19 1946 "Bethune-Cookman (FL)"
"W" "10-26-1946" "18" "Benedict (SC)" "0" "Daytona Beach, FL" "" 10 26 1946 "Bethune-Cookman (FL)"
"L" "11-02-1946" "6" "Allen (SC)" "7" "Columbia, SC" "" 11 2 1946 "Bethune-Cookman (FL)"
"W" "11-09-1946" "47" "Morris (SC)" "7" "Daytona Beach, FL" "" 11 9 1946 "Bethune-Cookman (FL)"
"W" "00-00-1946" "25" "Leland (LA)" "6" "?" "" 0 0 1946 "Bethune-Cookman (FL)"
"T" "11-28-1946" "7" "Florida N&I" "7" "Daytona Beach, FL" "" 11 28 1946 "Bethune-Cookman (FL)"
"W" "01-01-1947" "13" "Columbia Sporting Club (SC)" "0" "Miami, FL" "Coconut Bowl (1)" 1 1 1947 "Bethune-Cookman (FL)"
