"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"T" "11-04-1939" "6" "Bishop (TX)" "6" "Dallas, TX" "" 11 4 1939 "Arkansas-Pine Bluff"
"W" "11-11-1939" "12" "Philander-Smith (AR)" "0" "Pine Bluff, AR" "" 11 11 1939 "Arkansas-Pine Bluff"
"L" "11-18-1939" "0" "Langston (OK)" "12" "Langston, OK" "" 11 18 1939 "Arkansas-Pine Bluff"
"W" "11-25-1939" "30" "Southern (LA)" "7" "Pine Bluff, AR" "" 11 25 1939 "Arkansas-Pine Bluff"
"W" "11-30-1939" "12" "LeMoyne-Owen (TN)" "7" "Memphis, TN" "" 11 30 1939 "Arkansas-Pine Bluff"
"L" "09-20-1940" "0" "Lane (TN)" "22" "Jackson, TN" "" 9 20 1940 "Arkansas-Pine Bluff"
"W" "09-28-1940" "6" "Grambling St. (LA)" "0" "Pine Bluff, AR" "" 9 28 1940 "Arkansas-Pine Bluff"
"L" "10-05-1940" "6" "Wiley (TX)" "7" "Marshall, TX" "" 10 5 1940 "Arkansas-Pine Bluff"
"W" "00-00-1940" "31" "West Kentucky Industrial" "0" "?" "" 0 0 1940 "Arkansas-Pine Bluff"
"T" "10-19-1940" "0" "Texas College" "0" "Pine Bluff, AR" "Score Unknown" 10 19 1940 "Arkansas-Pine Bluff"
"L" "10-26-1940" "0" "Prairie View A&M (TX)" "39" "Prairie View, TX" "" 10 26 1940 "Arkansas-Pine Bluff"
"L" "11-02-1940" "3" "Bishop (TX)" "9" "Pine Bluff, AR" "" 11 2 1940 "Arkansas-Pine Bluff"
"W" "11-09-1940" "21" "Philander-Smith (AR)" "6" "Little Rock, AR" "" 11 9 1940 "Arkansas-Pine Bluff"
"L" "11-16-1940" "6" "Langston (OK)" "9" "Pine Bluff, AR" "" 11 16 1940 "Arkansas-Pine Bluff"
"L" "11-23-1940" "0" "Southern (LA)" "40" "Scotlandville, LA" "" 11 23 1940 "Arkansas-Pine Bluff"
"L" "11-28-1940" "9" "LeMoyne-Owen (TN)" "13" "?" "" 11 28 1940 "Arkansas-Pine Bluff"
"T" "10-04-1941" "9" "Wiley (TX)" "9" "Pine Bluff, AR" "" 10 4 1941 "Arkansas-Pine Bluff"
"W" "10-11-1941" "13" "Alcorn St. (MS)" "0" "Pine Bluff, AR" "" 10 11 1941 "Arkansas-Pine Bluff"
