"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"L" "09-20-1947" "2" "Tyler JC (TX)" "7" "Beaumont, TX" "" 9 20 1947 "Lamar (TX)"
"W" "00-00-1947" "12" "Little Rock JC (AR)" "0" "?" "" 0 0 1947 "Lamar (TX)"
"W" "00-00-1947" "19" "Del Mar JC (TX)" "7" "?" "" 0 0 1947 "Lamar (TX)"
"L" "10-03-1947" "0" "San Angelo JC (TX)" "26" "San Angelo, TX" "" 10 3 1947 "Lamar (TX)"
"W" "10-18-1947" "28" "Paris JC (TX)" "14" "Beaumont, TX" "" 10 18 1947 "Lamar (TX)"
"W" "10-24-1947" "14" "John Tarleton College (TX)" "0" "Stephenville, TX" "" 10 24 1947 "Lamar (TX)"
"L" "11-01-1947" "0" "Texas-Arlington" "14" "Beaumont, TX" "" 11 1 1947 "Lamar (TX)"
"L" "11-08-1947" "6" "Kilgore College (TX)" "10" "Beaumont, TX" "" 11 8 1947 "Lamar (TX)"
"L" "11-15-1947" "0" "Schreiner Institute (TX)" "7" "Kerrville, TX" "" 11 15 1947 "Lamar (TX)"
"L" "11-22-1947" "7" "John McNeese JC (LA)" "21" "Beaumont, TX" "" 11 22 1947 "Lamar (TX)"
"W" "09-18-1948" "25" "Brownsville JC (TX)" "7" "Beaumont, TX" "" 9 18 1948 "Lamar (TX)"
"W" "00-00-1948" "21" "Del Mar JC (TX)" "7" "?" "" 0 0 1948 "Lamar (TX)"
"L" "10-02-1948" "6" "San Angelo JC (TX)" "19" "Beaumont, TX" "" 10 2 1948 "Lamar (TX)"
"L" "10-09-1948" "0" "Texas-Arlington" "22" "Arlington, TX" "" 10 9 1948 "Lamar (TX)"
"L" "10-15-1948" "7" "Paris JC (TX)" "27" "Paris, TX" "" 10 15 1948 "Lamar (TX)"
"W" "10-23-1948" "26" "John Tarleton College (TX)" "19" "Beaumont, TX" "" 10 23 1948 "Lamar (TX)"
"W" "00-00-1948" "28" "University of Mexico City" "0" "?" "" 0 0 1948 "Lamar (TX)"
"W" "11-06-1948" "26" "Kilgore College (TX)" "12" "Kilgore, TX" "" 11 6 1948 "Lamar (TX)"
"W" "11-13-1948" "18" "Schreiner Institute (TX)" "6" "Beaumont, TX" "" 11 13 1948 "Lamar (TX)"
"W" "11-20-1948" "20" "John McNeese JC (LA)" "6" "Lake Charles, LA" "" 11 20 1948 "Lamar (TX)"
"W" "11-26-1948" "28" "Tyler JC (TX)" "7" "Beaumont, TX" "" 11 26 1948 "Lamar (TX)"
"W" "12-01-1948" "21" "Hinds JC (MS)" "0" "Beaumont, TX" "Spindletop Bowl" 12 1 1948 "Lamar (TX)"
"W" "00-00-1949" "33" "Wharton County JC (TX)" "13" "?" "" 0 0 1949 "Lamar (TX)"
"W" "09-24-1949" "40" "University of Mexico" "0" "Mexico City, Mexico" "" 9 24 1949 "Lamar (TX)"
"W" "10-01-1949" "42" "San Angelo JC (TX)" "20" "San Angelo, TX" "" 10 1 1949 "Lamar (TX)"
"W" "10-08-1949" "50" "Texas-Arlington" "6" "Beaumont, TX" "" 10 8 1949 "Lamar (TX)"
"W" "10-15-1949" "38" "Paris JC (TX)" "13" "Beaumont, TX" "" 10 15 1949 "Lamar (TX)"
"W" "10-22-1949" "7" "John Tarleton College (TX)" "0" "Stephenville, TX" "" 10 22 1949 "Lamar (TX)"
"W" "11-04-1949" "14" "Kilgore College (TX)" "7" "Kilgore, TX" "" 11 4 1949 "Lamar (TX)"
"W" "11-12-1949" "21" "Schreiner Institute (TX)" "0" "Kerrville, TX" "" 11 12 1949 "Lamar (TX)"
"W" "11-19-1949" "33" "John McNeese JC (LA)" "14" "Orange, TX" "" 11 19 1949 "Lamar (TX)"
"L" "11-26-1949" "13" "Tyler JC (TX)" "27" "Tyler, TX" "" 11 26 1949 "Lamar (TX)"
"L" "00-00-1949" "20" "Pearl River CC (MS)" "21" "Jackson, MS" "Memorial Bowl" 0 0 1949 "Lamar (TX)"
"W" "00-00-1949" "35" "Georgia Military College" "14" "?" "Spindletop Bowl" 0 0 1949 "Lamar (TX)"
"T" "09-16-1950" "7" "Southeastern Oklahoma St." "7" "Beaumont, TX" "" 9 16 1950 "Lamar (TX)"
"W" "09-23-1950" "34" "Southwestern Oklahoma St." "7" "Beaumont, TX" "" 9 23 1950 "Lamar (TX)"
"L" "09-30-1950" "13" "Texas A&M-Corpus Christi" "20" "Corpus Christi, TX" "" 9 30 1950 "Lamar (TX)"
"L" "10-07-1950" "0" "Northwestern St. (LA)" "26" "Port Arthur, TX" "" 10 7 1950 "Lamar (TX)"
"L" "10-14-1950" "0" "Sam Houston St. (TX)" "45" "Huntsville, TX" "" 10 14 1950 "Lamar (TX)"
"W" "10-21-1950" "15" "Louisiana College" "7" "Beaumont, TX" "" 10 21 1950 "Lamar (TX)"
"W" "10-28-1950" "19" "Mexico City College (Mexico)" "13" "Mexico City, Mexico" "Silver Bowl" 10 28 1950 "Lamar (TX)"
"W" "11-03-1950" "7" "East Central (OK)" "6" "Ada, OK" "" 11 3 1950 "Lamar (TX)"
"W" "11-11-1950" "75" "Daniel Baker (TX)" "0" "Beaumont, TX" "" 11 11 1950 "Lamar (TX)"
"L" "11-18-1950" "0" "Middle Tennessee St." "28" "Beaumont, TX" "" 11 18 1950 "Lamar (TX)"
