"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"L" "00-00-1913" "0" "Ellsworth CC (IA)" "6" "?" "" 0 0 1913 "Northern Iowa"
"W" "10-25-1913" "12" "Grinnell (IA)" "0" "Cedar Falls, IA" "" 10 25 1913 "Northern Iowa"
"T" "10-31-1913" "0" "Leander Clark (IA)" "0" "Cedar Falls, IA" "" 10 31 1913 "Northern Iowa"
"W" "00-00-1913" "12" "Upper Iowa" "0" "?" "" 0 0 1913 "Northern Iowa"
"L" "11-15-1913" "0" "Drake (IA)" "25" "Des Moines, IA" "" 11 15 1913 "Northern Iowa"
"L" "11-18-1913" "6" "Loras (IA)" "7" "Dubuque, IA" "" 11 18 1913 "Northern Iowa"
"W" "00-00-1914" "6" "Highland Park (IA)" "0" "?" "" 0 0 1914 "Northern Iowa"
"L" "10-03-1914" "0" "Iowa" "95" "Iowa City, IA" "" 10 3 1914 "Northern Iowa"
"T" "10-17-1914" "6" "Loras (IA)" "6" "Cedar Falls, IA" "" 10 17 1914 "Northern Iowa"
"L" "10-23-1914" "7" "William Penn (IA)" "19" "Oskaloosa, IA" "" 10 23 1914 "Northern Iowa"
"L" "10-31-1914" "0" "Upper Iowa" "12" "Fayette, IA" "" 10 31 1914 "Northern Iowa"
"W" "11-06-1914" "13" "Iowa Wesleyan" "0" "Cedar Falls, IA" "" 11 6 1914 "Northern Iowa"
"L" "11-06-1914" "0" "Ellsworth CC (IA)" "26" "Cedar Falls, IA" "" 11 6 1914 "Northern Iowa"
"L" "11-12-1914" "3" "Drake (IA)" "14" "Des Moines, IA" "" 11 12 1914 "Northern Iowa"
"L" "10-01-1915" "7" "Dubuque (IA)" "25" "Dubuque, IA" "" 10 1 1915 "Northern Iowa"
"L" "10-16-1915" "10" "Loras (IA)" "13" "Dubuque, IA" "" 10 16 1915 "Northern Iowa"
"W" "00-00-1915" "61" "Upper Iowa" "19" "?" "" 0 0 1915 "Northern Iowa"
"W" "11-12-1915" "82" "Wisconsin-Platteville" "0" "?" "" 11 12 1915 "Northern Iowa"
"L" "11-20-1915" "9" "Morningside (IA)" "20" "Sioux City, IA" "" 11 20 1915 "Northern Iowa"
"W" "11-25-1915" "24" "Ellsworth CC (IA)" "0" "Cedar Falls, IA" "" 11 25 1915 "Northern Iowa"
"L" "09-30-1916" "0" "Iowa St." "19" "Ames, IA" "" 9 30 1916 "Northern Iowa"
"L" "10-07-1916" "7" "Morningside (IA)" "39" "Cedar Falls, IA" "" 10 7 1916 "Northern Iowa"
"L" "10-13-1916" "0" "Upper Iowa" "27" "Fayette, IA" "" 10 13 1916 "Northern Iowa"
"L" "10-20-1916" "0" "Cornell College (IA)" "34" "Cedar Falls, IA" "Ash Park Stadium" 10 20 1916 "Northern Iowa"
"L" "10-27-1916" "7" "Loras (IA)" "26" "Cedar Falls, IA" "" 10 27 1916 "Northern Iowa"
"L" "11-03-1916" "3" "Buena Vista (IA)" "7" "Storm Lake, IA" "" 11 3 1916 "Northern Iowa"
"L" "11-10-1916" "2" "Dubuque (IA)" "30" "Cedar Falls, IA" "" 11 10 1916 "Northern Iowa"
"W" "11-30-1916" "13" "Ellsworth CC (IA)" "0" "Iowa Falls, IA" "" 11 30 1916 "Northern Iowa"
"W" "10-13-1917" "42" "Iowa Wesleyan" "0" "Mount Pleasant, IA" "" 10 13 1917 "Northern Iowa"
"L" "00-00-1917" "0" "Camp Funston (KS)" "32" "?" "" 0 0 1917 "Northern Iowa"
"L" "10-19-1917" "0" "Upper Iowa" "7" "Cedar Falls, IA" "" 10 19 1917 "Northern Iowa"
"W" "11-02-1917" "10" "Highland Park (IA)" "0" "Des Moines, IA" "" 11 2 1917 "Northern Iowa"
"L" "11-24-1917" "0" "William Penn (IA)" "6" "Oskaloosa, IA" "" 11 24 1917 "Northern Iowa"
"L" "10-05-1918" "3" "Coe (IA)" "52" "Cedar Falls, IA" "" 10 5 1918 "Northern Iowa"
"L" "00-00-1918" "0" "Morningside (IA)" "28" "?" "" 0 0 1918 "Northern Iowa"
"L" "00-00-1918" "0" "Upper Iowa" "7" "?" "" 0 0 1918 "Northern Iowa"
"W" "00-00-1918" "19" "Camp Dodge (IA)" "0" "?" "" 0 0 1918 "Northern Iowa"
"L" "10-04-1919" "0" "Cornell College (IA)" "14" "Mount Vernon, IA" "" 10 4 1919 "Northern Iowa"
"T" "10-17-1919" "0" "William Penn (IA)" "0" "Oskaloosa, IA" "" 10 17 1919 "Northern Iowa"
"L" "10-25-1919" "7" "Upper Iowa" "19" "Cedar Falls, IA" "" 10 25 1919 "Northern Iowa"
"L" "11-01-1919" "2" "Morningside (IA)" "41" "Sioux City, IA" "" 11 1 1919 "Northern Iowa"
"W" "11-08-1919" "51" "Ellsworth CC (IA)" "0" "Cedar Falls, IA" "" 11 8 1919 "Northern Iowa"
"W" "11-15-1919" "71" "Loras (IA)" "0" "Dubuque, IA" "" 11 15 1919 "Northern Iowa"
"L" "11-22-1919" "0" "Des Moines (IA)" "6" "Cedar Falls, IA" "" 11 22 1919 "Northern Iowa"
"L" "09-25-1920" "0" "Coe (IA)" "10" "Cedar Falls, IA" "" 9 25 1920 "Northern Iowa"
"W" "10-08-1920" "14" "Buena Vista (IA)" "0" "Cedar Falls, IA" "" 10 8 1920 "Northern Iowa"
"W" "10-16-1920" "21" "William Penn (IA)" "0" "Cedar Falls, IA" "" 10 16 1920 "Northern Iowa"
"W" "00-00-1920" "14" "Parsons (IA)" "0" "?" "" 0 0 1920 "Northern Iowa"
"W" "10-23-1920" "21" "Upper Iowa" "0" "Fayette, IA" "" 10 23 1920 "Northern Iowa"
"W" "11-06-1920" "38" "Ellsworth CC (IA)" "0" "Iowa Falls, IA" "" 11 6 1920 "Northern Iowa"
"T" "11-13-1920" "14" "Loras (IA)" "14" "Dubuque, IA" "" 11 13 1920 "Northern Iowa"
"L" "11-19-1920" "0" "Des Moines (IA)" "6" "Cedar Falls, IA" "" 11 19 1920 "Northern Iowa"
"L" "09-24-1921" "7" "Coe (IA)" "13" "Cedar Rapids, IA" "" 9 24 1921 "Northern Iowa"
"W" "00-00-1921" "66" "Still College (IA)" "0" "?" "" 0 0 1921 "Northern Iowa"
"W" "10-07-1921" "18" "Buena Vista (IA)" "0" "Storm Lake, IA" "" 10 7 1921 "Northern Iowa"
"W" "10-21-1921" "56" "Ellsworth CC (IA)" "0" "Cedar Falls, IA" "" 10 21 1921 "Northern Iowa"
"T" "10-29-1921" "0" "Upper Iowa" "0" "Cedar Falls, IA" "" 10 29 1921 "Northern Iowa"
"W" "11-05-1921" "19" "Parsons (IA)" "7" "Cedar Falls, IA" "" 11 5 1921 "Northern Iowa"
"W" "11-11-1921" "14" "William Penn (IA)" "6" "Oskaloosa, IA" "" 11 11 1921 "Northern Iowa"
"W" "09-30-1922" "3" "Cornell College (IA)" "0" "Mount Vernon, IA" "" 9 30 1922 "Northern Iowa"
