"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"W" "10-15-1949" "31" "Morris Brown (GA)" "20" "Tallahassee, FL" "" 10 15 1949 "Florida A&M"
"W" "10-22-1949" "58" "Xavier (LA)" "13" "Tallahassee, FL" "" 10 22 1949 "Florida A&M"
"W" "11-05-1949" "58" "Tuskegee (AL)" "0" "Tuskegee, AL" "" 11 5 1949 "Florida A&M"
"W" "11-12-1949" "34" "Allen (SC)" "0" "Columbia, SC" "" 11 12 1949 "Florida A&M"
"L" "11-19-1949" "13" "Southern (LA)" "31" "Tallahassee, FL" "" 11 19 1949 "Florida A&M"
"W" "12-03-1949" "55" "Alcorn St. (MS)" "7" "?" "" 12 3 1949 "Florida A&M"
"L" "12-10-1949" "14" "North Carolina A&T" "20" "Miami, FL" "Orange Blossom Classic" 12 10 1949 "Florida A&M"
"W" "09-23-1950" "26" "Texas College" "6" "Tallahassee, FL" "" 9 23 1950 "Florida A&M"
"W" "09-30-1950" "20" "Benedict (SC)" "13" "Columbia, SC" "" 9 30 1950 "Florida A&M"
"W" "10-07-1950" "52" "Fort Valley St. (GA)" "13" "Tallahassee, FL" "" 10 7 1950 "Florida A&M"
"W" "10-14-1950" "20" "Morris Brown (GA)" "0" "Atlanta, GA" "" 10 14 1950 "Florida A&M"
"W" "10-21-1950" "14" "North Carolina A&T" "9" "Tallahassee, FL" "" 10 21 1950 "Florida A&M"
"W" "10-28-1950" "32" "Bethune-Cookman (FL)" "7" "Daytona Beach, FL" "" 10 28 1950 "Florida A&M"
"W" "11-04-1950" "25" "Tuskegee (AL)" "0" "Tallahassee, FL" "" 11 4 1950 "Florida A&M"
"W" "11-11-1950" "40" "Allen (SC)" "13" "Tallahassee, FL" "" 11 11 1950 "Florida A&M"
"T" "11-18-1950" "0" "Southern (LA)" "0" "Baton Rouge, LA" "" 11 18 1950 "Florida A&M"
"L" "12-02-1950" "7" "Central St. (OH)" "13" "Miami, FL" "Orange Blossom Classic" 12 2 1950 "Florida A&M"
"W" "09-22-1951" "48" "Texas College" "13" "Tyler, TX" "" 9 22 1951 "Florida A&M"
"W" "09-29-1951" "54" "Benedict (SC)" "0" "Tallahassee, FL" "" 9 29 1951 "Florida A&M"
"W" "10-06-1951" "48" "Fort Valley St. (GA)" "0" "Fort Valley, GA" "" 10 6 1951 "Florida A&M"
"L" "10-13-1951" "13" "Morris Brown (GA)" "20" "Tallahassee, FL" "" 10 13 1951 "Florida A&M"
"W" "10-20-1951" "26" "Bethune-Cookman (FL)" "13" "Tallahassee, FL" "" 10 20 1951 "Florida A&M"
"T" "00-00-1951" "7" "North Carolina A&T" "7" "?" "" 0 0 1951 "Florida A&M"
"W" "11-09-1951" "34" "Allen (SC)" "0" "Columbia, SC" "" 11 9 1951 "Florida A&M"
"W" "11-17-1951" "36" "Southern (LA)" "6" "Tallahassee, FL" "" 11 17 1951 "Florida A&M"
"W" "12-01-1951" "67" "North Carolina Central" "0" "Miami, FL" "Orange Blossom Classic" 12 1 1951 "Florida A&M"
"W" "09-20-1952" "41" "Texas College" "13" "Jacksonville, FL" "" 9 20 1952 "Florida A&M"
"W" "10-04-1952" "34" "Benedict (SC)" "7" "Columbia, SC" "" 10 4 1952 "Florida A&M"
"W" "10-11-1952" "51" "Fort Valley St. (GA)" "0" "Tallahassee, FL" "" 10 11 1952 "Florida A&M"
"W" "10-18-1952" "27" "Morris Brown (GA)" "7" "Atlanta, GA" "" 10 18 1952 "Florida A&M"
"W" "10-25-1952" "10" "Prairie View A&M (TX)" "7" "Tallahassee, FL" "" 10 25 1952 "Florida A&M"
"L" "11-01-1952" "7" "Bethune-Cookman (FL)" "8" "Daytona Beach, FL" "" 11 1 1952 "Florida A&M"
"W" "11-08-1952" "19" "North Carolina A&T" "12" "Tallahassee, FL" "" 11 8 1952 "Florida A&M"
"W" "11-15-1952" "45" "Allen (SC)" "7" "Tallahassee, FL" "" 11 15 1952 "Florida A&M"
"L" "11-27-1952" "13" "Southern (LA)" "25" "Baton Rouge, LA" "" 11 27 1952 "Florida A&M"
"W" "12-06-1952" "29" "Virginia St." "7" "Miami, FL" "Orange Blossom Classic" 12 6 1952 "Florida A&M"
"W" "00-00-1953" "8" "Tyndall AFB (FL)" "0" "?" "" 0 0 1953 "Florida A&M"
"W" "09-26-1953" "33" "Texas College" "0" "Jacksonville, FL" "" 9 26 1953 "Florida A&M"
"W" "10-03-1953" "45" "Benedict (SC)" "0" "Tallahassee, FL" "" 10 3 1953 "Florida A&M"
"W" "10-10-1953" "31" "Fort Valley St. (GA)" "0" "Fort Valley, GA" "" 10 10 1953 "Florida A&M"
