"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"L" "10-28-1967" "13" "Prairie View A&M (TX)" "14" "Itta Bena, MS" "" 10 28 1967 "Mississippi Valley St."
"L" "11-04-1967" "0" "Alcorn St. (MS)" "34" "Lorman, MS" "" 11 4 1967 "Mississippi Valley St."
"L" "11-18-1967" "7" "Jackson St. (MS)" "14" "Itta Bena, MS" "" 11 18 1967 "Mississippi Valley St."
"L" "00-00-1968" "6" "Arkansas-Pine Bluff" "49" "?" "" 0 0 1968 "Mississippi Valley St."
"L" "10-05-1968" "0" "Southern (LA)" "27" "Itta Bena, MS" "" 10 5 1968 "Mississippi Valley St."
"L" "00-00-1968" "6" "Kentucky St." "13" "?" "" 0 0 1968 "Mississippi Valley St."
"L" "00-00-1968" "13" "Grambling St. (LA)" "28" "Itta Bena, MS" "" 0 0 1968 "Mississippi Valley St."
"L" "00-00-1968" "7" "Prairie View A&M (TX)" "19" "?" "" 0 0 1968 "Mississippi Valley St."
"W" "00-00-1968" "26" "Bethune-Cookman (FL)" "6" "?" "" 0 0 1968 "Mississippi Valley St."
"L" "11-09-1968" "0" "Alcorn St. (MS)" "40" "Itta Bena, MS" "" 11 9 1968 "Mississippi Valley St."
"L" "11-23-1968" "7" "Jackson St. (MS)" "32" "Jackson, MS" "" 11 23 1968 "Mississippi Valley St."
"W" "09-27-1969" "13" "Arkansas-Pine Bluff" "7" "Itta Bena, MS" "" 9 27 1969 "Mississippi Valley St."
"L" "10-04-1969" "7" "Southern (LA)" "30" "Baton Rouge, LA" "" 10 4 1969 "Mississippi Valley St."
"L" "10-11-1969" "7" "Miles (AL)" "10" "?" "" 10 11 1969 "Mississippi Valley St."
"L" "10-18-1969" "14" "Grambling St. (LA)" "41" "Itta Bena, MS" "" 10 18 1969 "Mississippi Valley St."
"L" "10-25-1969" "7" "Texas Southern" "55" "Itta Bena, MS" "" 10 25 1969 "Mississippi Valley St."
"L" "11-01-1969" "10" "Prairie View A&M (TX)" "12" "Itta Bena, MS" "" 11 1 1969 "Mississippi Valley St."
"L" "11-08-1969" "10" "Alcorn St. (MS)" "41" "Lorman, MS" "" 11 8 1969 "Mississippi Valley St."
"L" "11-15-1969" "14" "Bethune-Cookman (FL)" "34" "Daytona Beach, FL" "" 11 15 1969 "Mississippi Valley St."
"L" "11-22-1969" "2" "Jackson St. (MS)" "51" "Itta Bena, MS" "" 11 22 1969 "Mississippi Valley St."
"L" "00-00-1970" "7" "Arkansas-Pine Bluff" "30" "?" "" 0 0 1970 "Mississippi Valley St."
