"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"L" "09-25-1937" "0" "Eastern Kentucky" "7" "Richmond, KY" "" 9 25 1937 "Tennessee Tech"
"L" "10-02-1937" "0" "Murray St. (KY)" "23" "Murray, KY" "" 10 2 1937 "Tennessee Tech"
"W" "10-08-1937" "15" "Cumberland (TN)" "0" "Cookeville, TN" "" 10 8 1937 "Tennessee Tech"
"L" "10-15-1937" "0" "Western Kentucky" "20" "Cookeville, TN" "" 10 15 1937 "Tennessee Tech"
"T" "10-22-1937" "13" "Middle Tennessee St." "13" "Murfreesboro, TN" "" 10 22 1937 "Tennessee Tech"
"W" "10-30-1937" "9" "Sewanee (TN)" "6" "Sewanee, TN" "" 10 30 1937 "Tennessee Tech"
"L" "11-05-1937" "6" "Morehead St. (KY)" "9" "Cookeville, TN" "" 11 5 1937 "Tennessee Tech"
"W" "11-12-1937" "14" "Memphis (TN)" "13" "Memphis, TN" "" 11 12 1937 "Tennessee Tech"
"L" "11-25-1937" "0" "Middle Tennessee St." "29" "Cookeville, TN" "" 11 25 1937 "Tennessee Tech"
"L" "09-23-1938" "6" "Tennessee-Chattanooga" "27" "Chattanooga, TN" "" 9 23 1938 "Tennessee Tech"
"W" "09-30-1938" "21" "Jacksonville St. (AL)" "0" "Cookeville, TN" "" 9 30 1938 "Tennessee Tech"
"W" "10-07-1938" "7" "Middle Tennessee St." "0" "Cookeville, TN" "" 10 7 1938 "Tennessee Tech"
"W" "10-15-1938" "7" "Western Kentucky" "6" "Bowling Green, KY" "" 10 15 1938 "Tennessee Tech"
"L" "10-21-1938" "13" "Memphis (TN)" "26" "Cookeville, TN" "" 10 21 1938 "Tennessee Tech"
"W" "10-29-1938" "7" "Sewanee (TN)" "6" "Sewanee, TN" "" 10 29 1938 "Tennessee Tech"
"L" "11-04-1938" "0" "Cumberland (TN)" "6" "Lebanon, TN" "" 11 4 1938 "Tennessee Tech"
"W" "11-11-1938" "28" "Austin Peay St. (TN)" "0" "?" "" 11 11 1938 "Tennessee Tech"
"W" "11-24-1938" "12" "Middle Tennessee St." "0" "Murfreesboro, TN" "" 11 24 1938 "Tennessee Tech"
"T" "09-23-1939" "13" "Vanderbilt (TN)" "13" "Nashville, TN" "" 9 23 1939 "Tennessee Tech"
"L" "09-29-1939" "0" "Tennessee-Chattanooga" "20" "Chattanooga, TN" "" 9 29 1939 "Tennessee Tech"
"L" "10-07-1939" "0" "Xavier (OH)" "19" "Cincinnati, OH" "" 10 7 1939 "Tennessee Tech"
"W" "10-13-1939" "10" "Western Kentucky" "0" "Cookeville, TN" "" 10 13 1939 "Tennessee Tech"
"L" "10-21-1939" "7" "Sewanee (TN)" "9" "Sewanee, TN" "" 10 21 1939 "Tennessee Tech"
"W" "10-28-1939" "15" "Memphis (TN)" "0" "Memphis, TN" "" 10 28 1939 "Tennessee Tech"
"W" "11-03-1939" "25" "Austin Peay St. (TN)" "0" "Cookeville, TN" "" 11 3 1939 "Tennessee Tech"
"W" "11-10-1939" "7" "Youngstown St. (OH)" "6" "Cookeville, TN" "" 11 10 1939 "Tennessee Tech"
"W" "11-17-1939" "33" "Union (TN)" "12" "Cookeville, TN" "" 11 17 1939 "Tennessee Tech"
"W" "11-25-1939" "20" "Middle Tennessee St." "3" "Cookeville, TN" "" 11 25 1939 "Tennessee Tech"
"L" "09-27-1940" "0" "Tennessee-Chattanooga" "28" "Chattanooga, TN" "" 9 27 1940 "Tennessee Tech"
"W" "10-04-1940" "16" "Memphis (TN)" "13" "Cookeville, TN" "" 10 4 1940 "Tennessee Tech"
"L" "10-12-1940" "6" "Sewanee (TN)" "25" "Sewanee, TN" "" 10 12 1940 "Tennessee Tech"
"L" "10-19-1940" "0" "Western Kentucky" "6" "Bowling Green, KY" "" 10 19 1940 "Tennessee Tech"
"L" "10-26-1940" "13" "Youngstown St. (OH)" "28" "Youngstown, OH" "" 10 26 1940 "Tennessee Tech"
"W" "11-08-1940" "35" "Maryville (TN)" "0" "Cookeville, TN" "" 11 8 1940 "Tennessee Tech"
"L" "11-16-1940" "0" "Vanderbilt (TN)" "21" "Nashville, TN" "" 11 16 1940 "Tennessee Tech"
"L" "11-28-1940" "0" "Middle Tennessee St." "6" "Murfreesboro, TN" "" 11 28 1940 "Tennessee Tech"
"L" "09-26-1941" "19" "Tennessee-Chattanooga" "26" "Chattanooga, TN" "" 9 26 1941 "Tennessee Tech"
"L" "10-04-1941" "0" "Vanderbilt (TN)" "42" "Nashville, TN" "" 10 4 1941 "Tennessee Tech"
"W" "10-10-1941" "25" "Charleston (WV)" "6" "Cookeville, TN" "" 10 10 1941 "Tennessee Tech"
"W" "10-18-1941" "14" "Murray St. (KY)" "6" "Owensboro, KY" "" 10 18 1941 "Tennessee Tech"
"W" "10-25-1941" "12" "Sewanee (TN)" "0" "Sewanee, TN" "" 10 25 1941 "Tennessee Tech"
"L" "10-31-1941" "0" "Youngstown St. (OH)" "14" "Youngstown, OH" "" 10 31 1941 "Tennessee Tech"
"W" "11-07-1941" "27" "Western Kentucky" "6" "Cookeville, TN" "" 11 7 1941 "Tennessee Tech"
"L" "11-14-1941" "7" "Union (TN)" "14" "Jackson, TN" "" 11 14 1941 "Tennessee Tech"
"W" "11-27-1941" "6" "Middle Tennessee St." "0" "Cookeville, TN" "" 11 27 1941 "Tennessee Tech"
"L" "09-19-1942" "0" "Eastern Kentucky" "13" "Cookeville, TN" "" 9 19 1942 "Tennessee Tech"
"L" "09-26-1942" "0" "Vanderbilt (TN)" "52" "Nashville, TN" "" 9 26 1942 "Tennessee Tech"
"W" "10-02-1942" "53" "Camp Forrest (TN)" "0" "Tullahoma, TN" "" 10 2 1942 "Tennessee Tech"
"T" "10-09-1942" "0" "Charleston (WV)" "0" "Charleston, WV" "" 10 9 1942 "Tennessee Tech"
"L" "10-17-1942" "0" "Tennessee-Chattanooga" "20" "Chattanooga, TN" "" 10 17 1942 "Tennessee Tech"
"W" "10-24-1942" "19" "Murray St. (KY)" "6" "Henderson, KY" "" 10 24 1942 "Tennessee Tech"
"T" "11-07-1942" "6" "Western Kentucky" "6" "Bowling Green, KY" "" 11 7 1942 "Tennessee Tech"
"L" "11-13-1942" "13" "Union (TN)" "14" "Cookeville, TN" "" 11 13 1942 "Tennessee Tech"
"W" "11-26-1942" "25" "Middle Tennessee St." "6" "Murfreesboro, TN" "" 11 26 1942 "Tennessee Tech"
"L" "10-01-1943" "0" "Georgia" "67" "Athens, GA" "" 10 1 1943 "Tennessee Tech"
"L" "10-18-1943" "0" "Vanderbilt (TN)" "20" "Cookeville, TN" "" 10 18 1943 "Tennessee Tech"
"L" "10-23-1943" "0" "Milligan (TN)" "27" "Milligan College, TN" "" 10 23 1943 "Tennessee Tech"
"L" "11-06-1943" "7" "Milligan (TN)" "18" "Cookeville, TN" "" 11 6 1943 "Tennessee Tech"
"W" "11-13-1943" "12" "Sewanee V-12 (TN)" "0" "Cookeville, TN" "" 11 13 1943 "Tennessee Tech"
"L" "11-25-1943" "7" "Vanderbilt (TN)" "45" "Nashville, TN" "" 11 25 1943 "Tennessee Tech"
"W" "00-00-1944" "52" "Oak Ridge Military Academy (TN)" "6" "?" "" 0 0 1944 "Tennessee Tech"
"L" "10-28-1944" "7" "Vanderbilt (TN)" "19" "Nashville, TN" "" 10 28 1944 "Tennessee Tech"
"L" "11-04-1944" "9" "Vanderbilt (TN)" "20" "Cookeville, TN" "" 11 4 1944 "Tennessee Tech"
"L" "09-21-1945" "12" "Eastern Kentucky" "14" "Cookeville, TN" "" 9 21 1945 "Tennessee Tech"
"L" "09-29-1945" "0" "Vanderbilt (TN)" "12" "Nashville, TN" "" 9 29 1945 "Tennessee Tech"
"L" "10-05-1945" "7" "Tennessee-Chattanooga" "20" "Chattanooga, TN" "" 10 5 1945 "Tennessee Tech"
"W" "10-12-1945" "62" "Camp Forrest (TN)" "0" "Cookeville, TN" "" 10 12 1945 "Tennessee Tech"
"L" "10-19-1945" "7" "Murray St. (KY)" "13" "Cookeville, TN" "" 10 19 1945 "Tennessee Tech"
"L" "00-00-1945" "6" "Oak Ridge Military Academy (TN)" "12" "?" "" 0 0 1945 "Tennessee Tech"
"L" "00-00-1945" "7" "Milligan (TN)" "12" "?" "" 0 0 1945 "Tennessee Tech"
"L" "11-10-1945" "0" "Eastern Kentucky" "32" "Richmond, KY" "" 11 10 1945 "Tennessee Tech"
"L" "00-00-1945" "6" "Milligan (TN)" "7" "?" "" 0 0 1945 "Tennessee Tech"
"L" "09-20-1946" "0" "Eastern Kentucky" "13" "Cookeville, TN" "" 9 20 1946 "Tennessee Tech"
