"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"W" "10-06-1962" "26" "Missouri-Rolla" "18" "Rolla, MO" "" 10 6 1962 "Tennessee-Martin"
"L" "10-13-1962" "12" "Murray St. (KY)" "15" "Martin, TN" "" 10 13 1962 "Tennessee-Martin"
"L" "10-20-1962" "12" "West Alabama" "15" "Livingston, AL" "" 10 20 1962 "Tennessee-Martin"
"W" "10-27-1962" "19" "Delta St. (MS)" "18" "Martin, TN" "" 10 27 1962 "Tennessee-Martin"
"W" "11-03-1962" "22" "Carson-Newman (TN)" "0" "Martin, TN" "" 11 3 1962 "Tennessee-Martin"
"W" "11-10-1962" "27" "Troy (AL)" "6" "Martin, TN" "" 11 10 1962 "Tennessee-Martin"
"L" "11-17-1962" "8" "North Alabama" "31" "Florence, AL" "" 11 17 1962 "Tennessee-Martin"
"W" "09-14-1963" "19" "Harding (AR)" "7" "Martin, TN" "" 9 14 1963 "Tennessee-Martin"
"L" "09-21-1963" "6" "Central Arkansas" "13" "Martin, TN" "" 9 21 1963 "Tennessee-Martin"
"L" "09-28-1963" "14" "Middle Tennessee St." "21" "Murfreesboro, TN" "" 9 28 1963 "Tennessee-Martin"
"W" "10-05-1963" "32" "Missouri-Rolla" "7" "Martin, TN" "" 10 5 1963 "Tennessee-Martin"
"W" "10-12-1963" "9" "West Alabama" "7" "Martin, TN" "" 10 12 1963 "Tennessee-Martin"
"L" "10-19-1963" "8" "Murray St. (KY)" "19" "Murray, KY" "" 10 19 1963 "Tennessee-Martin"
"L" "10-26-1963" "8" "Delta St. (MS)" "21" "Cleveland, MS" "" 10 26 1963 "Tennessee-Martin"
"W" "11-09-1963" "7" "Troy (AL)" "0" "Troy, AL" "" 11 9 1963 "Tennessee-Martin"
"W" "11-16-1963" "27" "North Alabama" "2" "Martin, TN" "" 11 16 1963 "Tennessee-Martin"
"L" "11-23-1963" "6" "Austin Peay St. (TN)" "20" "Clarksville, TN" "" 11 23 1963 "Tennessee-Martin"
"W" "09-12-1964" "28" "Harding (AR)" "0" "Searcy, AR" "" 9 12 1964 "Tennessee-Martin"
"L" "09-19-1964" "0" "Central Arkansas" "7" "Conway, AR" "" 9 19 1964 "Tennessee-Martin"
"T" "09-26-1964" "0" "Middle Tennessee St." "0" "Martin, TN" "" 9 26 1964 "Tennessee-Martin"
"W" "10-03-1964" "26" "Missouri-Rolla" "6" "Rolla, MO" "" 10 3 1964 "Tennessee-Martin"
"W" "10-10-1964" "26" "West Alabama" "14" "Livingston, AL" "" 10 10 1964 "Tennessee-Martin"
"L" "10-17-1964" "14" "Murray St. (KY)" "32" "Martin, TN" "" 10 17 1964 "Tennessee-Martin"
"L" "10-24-1964" "0" "Delta St. (MS)" "17" "Martin, TN" "" 10 24 1964 "Tennessee-Martin"
"W" "11-07-1964" "12" "Troy (AL)" "9" "Martin, TN" "" 11 7 1964 "Tennessee-Martin"
