"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"T" "09-29-1956" "6" "Mississippi Valley St." "6" "Itta Bena, MS" "" 9 29 1956 "Jackson St. (MS)"
"W" "10-06-1956" "63" "Miles (AL)" "0" "Jackson, MS" "" 10 6 1956 "Jackson St. (MS)"
"W" "10-15-1956" "37" "Alcorn St. (MS)" "20" "Jackson, MS" "" 10 15 1956 "Jackson St. (MS)"
"W" "10-20-1956" "33" "Xavier (LA)" "0" "New Orleans, LA" "" 10 20 1956 "Jackson St. (MS)"
"L" "10-27-1956" "7" "Grambling St. (LA)" "26" "Grambling, LA" "" 10 27 1956 "Jackson St. (MS)"
"L" "11-03-1956" "13" "Texas Southern" "26" "Jackson, MS" "" 11 3 1956 "Jackson St. (MS)"
"W" "11-10-1956" "32" "Kentucky St." "7" "Frankfort, KY" "" 11 10 1956 "Jackson St. (MS)"
"T" "11-17-1956" "20" "Wiley (TX)" "20" "Jackson, MS" "" 11 17 1956 "Jackson St. (MS)"
"W" "09-21-1957" "51" "Mississippi Industrial Training School" "8" "Jackson, MS" "" 9 21 1957 "Jackson St. (MS)"
"L" "09-28-1957" "7" "Prairie View A&M (TX)" "22" "Prairie View, TX" "" 9 28 1957 "Jackson St. (MS)"
"W" "10-05-1957" "28" "Mississippi Valley St." "7" "Itta Bena, MS" "" 10 5 1957 "Jackson St. (MS)"
"W" "10-21-1957" "40" "Alcorn St. (MS)" "0" "Jackson, MS" "" 10 21 1957 "Jackson St. (MS)"
"W" "10-26-1957" "33" "Xavier (LA)" "0" "Jackson, MS" "" 10 26 1957 "Jackson St. (MS)"
"W" "11-02-1957" "39" "Grambling St. (LA)" "20" "Jackson, MS" "" 11 2 1957 "Jackson St. (MS)"
"L" "11-09-1957" "7" "Texas Southern" "23" "Houston, TX" "" 11 9 1957 "Jackson St. (MS)"
"W" "11-16-1957" "61" "Kentucky St." "6" "Jackson, MS" "" 11 16 1957 "Jackson St. (MS)"
"W" "09-20-1958" "26" "Mississippi Industrial Training School" "0" "Holly Springs, MS" "" 9 20 1958 "Jackson St. (MS)"
"T" "09-27-1958" "14" "Prairie View A&M (TX)" "14" "Jackson, MS" "" 9 27 1958 "Jackson St. (MS)"
"W" "10-04-1958" "42" "Mississippi Valley St." "0" "Itta Bena, MS" "" 10 4 1958 "Jackson St. (MS)"
"W" "10-18-1958" "69" "Alcorn St. (MS)" "6" "Jackson, MS" "" 10 18 1958 "Jackson St. (MS)"
"L" "10-25-1958" "6" "Southern (LA)" "30" "Baton Rouge, LA" "" 10 25 1958 "Jackson St. (MS)"
"L" "11-01-1958" "18" "Grambling St. (LA)" "21" "Grambling, LA" "" 11 1 1958 "Jackson St. (MS)"
"W" "11-08-1958" "23" "Wiley (TX)" "4" "Marshall, TX" "" 11 8 1958 "Jackson St. (MS)"
"W" "11-15-1958" "18" "Kentucky St." "0" "Frankfort, KY" "" 11 15 1958 "Jackson St. (MS)"
"W" "11-22-1958" "18" "Tennessee St." "13" "Jackson, MS" "" 11 22 1958 "Jackson St. (MS)"
"L" "09-26-1959" "6" "Prairie View A&M (TX)" "52" "Prairie View, TX" "" 9 26 1959 "Jackson St. (MS)"
"W" "10-03-1959" "46" "Mississippi Valley St." "0" "Itta Bena, MS" "" 10 3 1959 "Jackson St. (MS)"
"W" "10-10-1959" "18" "Arkansas-Pine Bluff" "12" "Pine Bluff, AR" "" 10 10 1959 "Jackson St. (MS)"
"W" "10-17-1959" "21" "Alcorn St. (MS)" "12" "Jackson, MS" "" 10 17 1959 "Jackson St. (MS)"
"L" "10-24-1959" "9" "Southern (LA)" "22" "Jackson, MS" "" 10 24 1959 "Jackson St. (MS)"
"W" "10-31-1959" "14" "Grambling St. (LA)" "13" "Jackson, MS" "" 10 31 1959 "Jackson St. (MS)"
