"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"W" "09-04-2010" "20" "Virginia-Wise" "16" "Wise, VA" "" 9 4 2010 "Campbell (NC)"
"L" "09-11-2010" "13" "Old Dominion (VA)" "44" "Buies Creek, NC" "" 9 11 2010 "Campbell (NC)"
"L" "09-18-2010" "27" "Davidson (NC)" "28" "Buies Creek, NC" "" 9 18 2010 "Campbell (NC)"
"L" "09-25-2010" "21" "Georgia St." "24" "Buies Creek, NC" "" 9 25 2010 "Campbell (NC)"
"W" "10-02-2010" "27" "Butler (IN)" "10" "Indianapolis, IN" "" 10 2 2010 "Campbell (NC)"
"L" "10-16-2010" "12" "Drake (IA)" "14" "Buies Creek, NC" "" 10 16 2010 "Campbell (NC)"
"L" "10-23-2010" "23" "Dayton (OH)" "41" "Dayton, OH" "" 10 23 2010 "Campbell (NC)"
"L" "10-30-2010" "14" "Marist (NY)" "42" "Buies Creek, NC" "" 10 30 2010 "Campbell (NC)"
"W" "11-06-2010" "56" "Valparaiso (IN)" "14" "Buies Creek, NC" "" 11 6 2010 "Campbell (NC)"
"L" "11-13-2010" "24" "Jacksonville (FL)" "31" "Jacksonville, FL" "" 11 13 2010 "Campbell (NC)"
"L" "11-20-2010" "24" "Morehead St. (KY)" "30" "Morehead, KY" "" 11 20 2010 "Campbell (NC)"
"L" "09-03-2011" "14" "Old Dominion (VA)" "41" "Norfolk, VA" "" 9 3 2011 "Campbell (NC)"
"W" "09-10-2011" "76" "Newport News Apprentice School (VA)" "0" "Buies Creek, NC" "" 9 10 2011 "Campbell (NC)"
"L" "09-24-2011" "21" "Jacksonville (FL)" "57" "Buies Creek, NC" "" 9 24 2011 "Campbell (NC)"
"L" "10-01-2011" "14" "Drake (IA)" "31" "Des Moines, IA" "" 10 1 2011 "Campbell (NC)"
"W" "10-08-2011" "38" "Butler (IN)" "23" "Buies Creek, NC" "" 10 8 2011 "Campbell (NC)"
"W" "10-15-2011" "35" "Marist (NY)" "21" "Poughkeepsie, NY" "" 10 15 2011 "Campbell (NC)"
"W" "10-22-2011" "48" "San Diego (CA)" "24" "Buies Creek, NC" "" 10 22 2011 "Campbell (NC)"
"W" "10-29-2011" "26" "Davidson (NC)" "20" "Davidson, NC" "" 10 29 2011 "Campbell (NC)"
"W" "11-05-2011" "41" "Morehead St. (KY)" "31" "Buies Creek, NC" "" 11 5 2011 "Campbell (NC)"
"L" "11-12-2011" "31" "Valparaiso (IN)" "34" "Valparaiso, IN" "" 11 12 2011 "Campbell (NC)"
"L" "11-19-2011" "35" "Georgia St." "42" "Atlanta, GA" "" 11 19 2011 "Campbell (NC)"
