"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"W" "00-00-1927" "7" "Bowdon St. (GA)" "6" "?" "" 0 0 1927 "Jacksonville St. (AL)"
"L" "00-00-1927" "0" "Bryson (TN)" "21" "?" "" 0 0 1927 "Jacksonville St. (AL)"
"W" "09-29-1928" "18" "Cumberland (TN)" "6" "Lebanon, TN" "" 9 29 1928 "Jacksonville St. (AL)"
"L" "00-00-1928" "0" "Middle Tennessee St." "6" "Murfreesboro, TN" "" 0 0 1928 "Jacksonville St. (AL)"
"W" "00-00-1928" "75" "Bowdon St. (GA)" "0" "?" "" 0 0 1928 "Jacksonville St. (AL)"
"W" "00-00-1928" "33" "Piedmont (GA)" "0" "?" "" 0 0 1928 "Jacksonville St. (AL)"
"L" "00-00-1928" "6" "Bryson (TN)" "7" "?" "" 0 0 1928 "Jacksonville St. (AL)"
"W" "11-03-1928" "7" "Marion Military Institute (AL)" "6" "Jacksonville, AL" "" 11 3 1928 "Jacksonville St. (AL)"
"W" "11-16-1928" "20" "Troy (AL)" "0" "Troy, AL" "" 11 16 1928 "Jacksonville St. (AL)"
"L" "09-28-1929" "0" "Spring Hill (AL)" "18" "Mobile, AL" "" 9 28 1929 "Jacksonville St. (AL)"
"W" "00-00-1929" "6" "Piedmont (GA)" "0" "?" "" 0 0 1929 "Jacksonville St. (AL)"
"L" "10-12-1929" "7" "Middle Tennessee St." "21" "Murfreesboro, TN" "" 10 12 1929 "Jacksonville St. (AL)"
"L" "00-00-1929" "7" "Middle Georgia College" "18" "?" "" 0 0 1929 "Jacksonville St. (AL)"
"W" "00-00-1929" "30" "Marion Military Institute (AL)" "0" "?" "" 0 0 1929 "Jacksonville St. (AL)"
"W" "11-09-1929" "13" "Bowdon St. (GA)" "7" "Jacksonville, AL" "" 11 9 1929 "Jacksonville St. (AL)"
"W" "11-16-1929" "7" "Cumberland (TN)" "6" "Lebanon, TN" "" 11 16 1929 "Jacksonville St. (AL)"
"W" "00-00-1929" "14" "Tennessee Wesleyan" "13" "?" "" 0 0 1929 "Jacksonville St. (AL)"
"L" "09-20-1930" "0" "Sewanee (TN)" "25" "Sewanee, TN" "" 9 20 1930 "Jacksonville St. (AL)"
"L" "10-03-1930" "0" "Samford (AL)" "20" "Anniston, AL" "" 10 3 1930 "Jacksonville St. (AL)"
"L" "10-11-1930" "0" "Middle Tennessee St." "20" "Murfreesboro, TN" "" 10 11 1930 "Jacksonville St. (AL)"
