"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"T" "10-22-1960" "6" "Eastern Oregon" "6" "Portland, OR" "" 10 22 1960 "Portland St. (OR)"
"W" "10-29-1960" "14" "Nevada" "7" "Portland, OR" "" 10 29 1960 "Portland St. (OR)"
"L" "11-05-1960" "13" "Linfield (OR)" "40" "McMinnville, OR" "" 11 5 1960 "Portland St. (OR)"
"L" "09-23-1961" "6" "Lewis & Clark (OR)" "39" "Portland, OR" "" 9 23 1961 "Portland St. (OR)"
"L" "09-30-1961" "20" "Nevada" "41" "Reno, NV" "" 9 30 1961 "Portland St. (OR)"
"W" "10-07-1961" "13" "Oregon Tech" "7" "Portland, OR" "" 10 7 1961 "Portland St. (OR)"
"L" "10-14-1961" "19" "Southern Oregon" "39" "Portland, OR" "" 10 14 1961 "Portland St. (OR)"
"L" "10-21-1961" "24" "Western Oregon" "26" "Monmouth, OR" "" 10 21 1961 "Portland St. (OR)"
"W" "10-28-1961" "27" "Eastern Oregon" "7" "La Grande, OR" "" 10 28 1961 "Portland St. (OR)"
"L" "11-11-1961" "19" "Linfield (OR)" "55" "McMinnville, OR" "" 11 11 1961 "Portland St. (OR)"
"W" "11-18-1961" "13" "Western Washington" "7" "Portland, OR" "" 11 18 1961 "Portland St. (OR)"
"L" "09-22-1962" "20" "Lewis & Clark (OR)" "64" "Portland, OR" "" 9 22 1962 "Portland St. (OR)"
"W" "09-29-1962" "14" "British Columbia (Canada)" "13" "Portland, OR" "" 9 29 1962 "Portland St. (OR)"
"W" "10-06-1962" "21" "Western Oregon" "6" "Portland, OR" "" 10 6 1962 "Portland St. (OR)"
"W" "10-13-1962" "2" "Eastern Oregon" "0" "La Grande, OR" "" 10 13 1962 "Portland St. (OR)"
"W" "10-20-1962" "23" "Oregon Tech" "0" "Portland, OR" "" 10 20 1962 "Portland St. (OR)"
"L" "11-03-1962" "26" "Southern Oregon" "41" "Ashland, OR" "" 11 3 1962 "Portland St. (OR)"
"L" "11-10-1962" "0" "Linfield (OR)" "39" "Portland, OR" "" 11 10 1962 "Portland St. (OR)"
"L" "11-17-1962" "14" "Puget Sound (WA)" "26" "Tacoma, WA" "" 11 17 1962 "Portland St. (OR)"
"L" "09-21-1963" "26" "Lewis & Clark (OR)" "37" "Portland, OR" "" 9 21 1963 "Portland St. (OR)"
"W" "09-28-1963" "27" "Pacific (OR)" "7" "Forest Grove, OR" "" 9 28 1963 "Portland St. (OR)"
"W" "10-05-1963" "28" "Eastern Oregon" "0" "Portland, OR" "" 10 5 1963 "Portland St. (OR)"
"W" "10-12-1963" "26" "Oregon Tech" "7" "Klamath Falls, OR" "" 10 12 1963 "Portland St. (OR)"
"W" "10-26-1963" "19" "Southern Oregon" "14" "Portland, OR" "" 10 26 1963 "Portland St. (OR)"
